sentence	label
We picked out desserts - purple taro cake, black forest cake, egg custard and cappuccino mousse.  It is hard to believe but over the course of the following several days we shared each one and all were unexceptional.	0
The wait staff was nice. I ordered a burger that came with a moldy bun. When I told the waitress the cook only sent me a fresh bun rather than remaking the burger. I refused to eat it a got a hassle when I told them I wasnt going to pay. On the way out I peeked in the kitchen. It was dirty. Not just new dirt but nasty buildup around the grill and fryers.	0
Sam's Chicago Style Pizza & Wings is .....CLOSED	0
waaaay too crowded and absurdly expensive drinks. security inside would not let us stand for one second, made us keep walking back and forth. the dance floor was a mosh pit and was not fun. I got separated from my friends and only stayed for an hour	0
I went to this location on the way home from work to see if they could help me with my email set up and a leather case i just bought 4 weeks prior.  As I was talking about the case that fell apart and kept dropping my phone the counter person said there is no warranty on leather cases and nothing they could do , i asked just make me a deal on another one and they said no again.  Out of the blue a homosexual man and his partner next to me started yelling at me and saying I was an asshole? Wow this place is a trip poor service and idiots inside.  This is a cooperate store and they really don't give a shit about their customers.  They never even helped me with my email either.  I then went to the location on greenfield and mckellips not a cooperate store with errogant assholes and they helped me problem solved.	0
We have wanted to try this place for awhile. Yuk I can't even say it was american Mexican sad to say we would have been better with Taco Bell. The service was poor and the enchilada sauce tasted like cheap canned sauce. We love a good taco shop this is not it. My fianc\u00e9 says they should be arrested for pretending to be a authentic Mexican place lol. The shredded beef chimichanga woah they fried the lettuce in the burrito. Never again	0
Yuk. Dirty and gross	0
"I have enjoyed this restaurant in the past but I will NEVER step foot there again.   For several weeks now I have been planning a fieldtrip for my class so that they could taste some of their food.   I've been hyping it up all week to my students and I made my reservation long ago.   They asked me to come by a day or two before to give them the final numbers.   When I came in to do that, I spoke to the owner and the chef and they said \""we feel bad but we can not accommodate you!\""   They said that they had no record of my reservation and that I didn't speak to the right person.   I called their reservation number and they transferred me to the person who actually makes reservations, that is their fault, who else did I have to speak to?   I can't believe that they are so disorganized.   Anyway, so then I asked to see the reservations they had for the day I asked and voil\u00e0!   There I was my name plus 20 people !   What shocked me next is that they still refused to accommodate us!   It is really outlandish that they would take a reservation for a school and have me and my administration go trough hoops and hurdles to have this fieldtrip approved, fill out paperwork, get 2 substitute teachers, get and submit permission slips to then just cancel it without notice the night before !   To do this to me is one thing but to do it to our children who have been looking forward to this reward for weeks is unspeakable!!!   What kind of horrible example are we giving to our children, that it is okay not to keep your word?!"	0
There were 12 of us that ate at this crowded and cramped place, with stinky overflowing restrooms in Las Vegas. \nThe food was delicious. Some dishes could be less greased with butter, but overall the food was good in comparison to mid-range Indian restaurants in the US - although it was priced higher than most in its range. \nThe wait was long as there are few tables to seat. Restrooms were absolutely a disaster with things overflowing with no attention from the owners. A common problem with most Indian restaurants like this one. If the food is good, the price is high - but no funds are diverted to keeping the restaurant clean for a clean experience. Where does all the cash go - not to the poor low-cost undocumented workers ????	1
Casino review (not hotel/rooms) -- the dealers at this casino are some of the most uptight who won't indulge in conversation, won't even smile, in fact, we kept getting ID'ed even though we were much older which got really annoying..	1
