sentence	label
floundering 	0
disguise 24/7 	0
before i see this piece of crap again 	0
moron 	0
a fragile framework 	0
, one hour photo lives down to its title . 	0
it all seemed wasted like deniro 's once promising career and the once grand long beach boardwalk . 	0
a major waste ... generic 	0
endearing . 	1
know it would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway . 	1
old enough to have developed some taste 	1
kissing 	1
a sumptuous work 	1
cinema history as the only movie ever 	1
i do n't know if frailty will turn bill paxton into an a-list director , but he can rest contentedly with the knowledge that he 's made at least one damn fine horror movie 	1
wonderful subject 	1
