sentence	label
"Never again.  The rooms are not that nice and the charges are outrageous.  We checked in for a three night stay which I got at a great deal since we stayed last year (which was just bad as well, but I thought I would give them a second chance and take advantage of saving some money), but then they wanted to add an additional 50.00 (150.00!!)  per night as security ON TOP OF the 20.00 per day \""resort fee\""!!?!?  I don't think so!! I think they got the clue when I told them I would not be paying that and we were more than prepared to take our business elsewhere.  All of a sudden they were \""nice enough\"" to \""waive\"" that made up fee.  NEVER AGAiN!!! DON'T DO IT!!!!  If you don't have the money to visit Vegas properly, save a little longer! This place is a discgrace to Vegas!!"	0
Went on a Friday night a little after 7pm and there were 3 tables occupied. Went with 3 other couples. We quickly got our first round of drinks and ordered our food. Then it all went downhill. We waited over an HOUR for our good. When we finally received our food, it would come out 1 or 2 meals at a time, with at least a 10 minute lapse in between the next meal delivery. Drink refills were also ridiculously slow. The food was good, but I think that's because we were starving by the time we received it. We were dining with friends, not eating in shifts. No apologies, nothing from the 3 waitresses on duty. Mind you, there were only 4 tables occupied at any given time on FRI night! Ridiculous. Icing on the cake was the bill had not been separated like asked and gratuity was built in. Will NEVER return.	0
Amazon needs to forget about using them! My shipment never was received- they try to deliver at 8 PM- after my gate is closed- but we have a CALL BOX and they must not know how to use a phone because no one bothers.  So instead of my Amazon Prime order being received 5 days ago as expected, they sent it back today. This company is a joke, and I may be cancelling Amazon Prime and not using amazon if this continues. \n\nAVOID THEM AT ALL COSTS	0
I was in Vegas on 7/17/10.  I reserved a night through Expedia (Expedia was great), but the hotel was horrible!\n\nWhen we received the room, it was EXTEMELY hot inside, the air had not been on and it was about 110 degrees outside.  I had to use my sholder to open the door, the air was not working properly; I called for a different room and they said to wait while it cools.  Believe me, it was not cooling.  Then decided to take a cold shower to keep cool... now the toilet wasn't working!  I went to the front desk (still HOT) to at least ask for a part of my money back (had only been there about an hour.  The lady said, they had no more rooms and she couldn't do anything about it.  I would have to wait for maintenance. \n\nExpedia gave me a coupon to partially compensate.  The hotel finally found another room, which was ALOT better, in comparison to what we had\n\nI'm not one to complain, but after this experience I have more than reason to.  WILL NEVER GO BACK! please feel free to e-mail me if you have any questions.	0
The soup was amazing, but that's about it. Noddles were super under cooked and seemed rushed. Tried to order in Japanese and got attitude for it, my bad every other Japanese place can either speak it or say I don't know how to speak Japanese without attitude. We were no even done eating and the server came twice asking if we were done as we are still eating. She mind as well kicked us out and ask for a tip. Still tipped her good for her garbage service.	0
I had a yellow cab driver almost run me over at the airport this morning. Not only do 1/2 scam you, they are also some of the rudest cabbies in town. It's no wonder companies like Uber are taking over their business.	0
Such a shame!!!  We have been dining at Abuelos for over 3 years now and the service and food has always been incredible.  My wife and I frequented Abuelos a few years ago for the great happy hour and incredible service by one of the bartenders i believe his name was john.  We would walk in and instantly he would have our drinks and greet us with a smile and small talk.  Unfortunately he's been gone for some time now and since leaving, the bar service is less than average.  We are very low maintenance and simple to please but for some reason it feels like we're a burden on the staff now.  Occasionally we will ask where John went and the guy that worked with him for years will shrug and say he doesn't know but his reaction is always strange.  We used to love Abuelos but now we are simply displeased with the service and the lack of friendly comfort we used to feel.  They should find john and bring him back if they want to succeed!	0
Clueless and slow	0
This place sucks! Just try to buy your tickets an hour before the movie shows. Because there is always a long line, and when you buy your ticket all the seats in the theatre is all taken up, and your left with the first two row seats. Sometimes the light aren't in in the theatre too so you can see the open seats when the movie hasn't even started. One of the cashiers pressured me to buy other junk food when all I sad was a small popcorn will be all. Oh yeah! The managers don't give a rats Azz if people talk in the theatre too.	1
The location was great, right on the strip. The ambience was nice too. The food, though, was a little disappointing. We opted for the rodizio and they served things like turkey and pineapple. Not an authentic brazilian churrascaria. The food wasn't bad, it just wasn't authentic and unique as I had expected. Also, It was a bit pricey, I guess because of the location.	1
"Perhaps because this is close to ASU they think no one will notice the quality of sushi. Because students run in and out or do take out perhaps no one bothers to say anything. But the reality is for people that enjoy good fish, soft rice and dont mind spending the extra few $$ for quality this is not the place for you. I always think of this place as \""fast food sushi\""..It comes out fast but I ALWAYS feel something is either missing or wrong. If I am in the area and with friends and they want a low cost sushi experience I will go but then I do simple rolls that are harder to screw up. Not the worst, not the best..but maybe just right for the students that visit the most.\n\nps. I dont live close so I dont go for happy hour. This review is based on non happy hour service. From reviews it is clear they put a lot of effort into alcohol and happy hour. Perhaps after 2-3 drinks the fish tastes better or the price makes it worth while to come back."	1
The main benefit of this Goodwill is that it's large. That's a good thing, because at least 50% of what it contains is utter crap. \n\nReally, they will put just about anything on the shelf. I've seen spaghetti sauce jars, canisters with no lids, broken electronics, you name it. Or sometimes items are priced for more than what they would cost new. $1.00 for a mason jar? Really?\n\nThough, this is where I scored a Loverboy album, and a sweet American flag patterned vest for my Tea Party protestor costume.\n\nAlso, it's between Dollar Tree and Tuesday Morning. So you can get all your cheapo shopping done at once.	1
Server was very good, the coffee was delicious.  The food was terrible.  My pancake was god-awful.  The good news was that the staff noticed I wasn't eating it and took it off my bill without me asking, which was nice.  I don't know I'd go back...the creepy guy camped out at the entrance was not necessarily their fault but the food was, and so I'd probably hunt for something else next time I am in town.	1
The restaurant is pretty comfortable.  The chairs and booths are really comfortable and a great spot for large groups.\n\nThe service can use a real improvement.  6 of us met there for dinner not knowing that there was a Coyotes game going on.  The bar was really busy but the dining area was, at best, half full.  Our food took forever and my glass of water was empty most of the meal.  I had ordered wine and asked for it to come with my meal but he gave it to me with the waters along w/ everyone else.  \n\nthe food was alright.  pretty basic.  the meal could have been at Chili's, Applebees or any other assorted chain.\n\nI would like to check their happy hour out one day, I sense it's a good deal.	1
