sentence	label
Tasteless burger\nTasteless soup\nHard chicken in the Cesar salad\nGiving one star cuz the water was cold in the bottle we ordered.\nThe plase look washed up and so is the crew running it.\nSave your money and try elsewhere	0
"Shame on Maria and Kings Appliance. One star is too many for this place. Maria in the office can't be trusted and was not accountable for her mistakes. It began when I filed a home warranty claim and Kings took two business days to call me back. When I finally spoke to someone to schedule the appointment, I was told the technician will arrive between 10am-2pm, and the call ended. So I expected a knock on the door or a ring of the bell between 10am-2pm- I purposely had someone at the residence waiting for Kings arrival. 1pm rolled around and I received two voicemails during a meeting stating that since I've missed their call, the appointment is now cancelled. The fact is, I was NOT told to expect a call prior to the techs arrival. Kings never even asked for my number because if they had asked, knowing I'd be busy all day, I would've provided the number to the person so kindly waiting at the home. Maria was unapologetic for the mess, condescending and flat out lied about the phone call stating, \""now you know we always call prior to arrival\"". Excuse me- I know? How the heck am I to know this important piece of info? I do not work there, I've not ever used this company before and I was never told to expect a call. And why would the office call prior to the arrival as opposed to the tech? Maria was nasty, not empathetic for her mistake and the frustration that it caused. She's a liar, unprofessional and deserves every piece of karma coming her way. And the service contract she has with the home warranty co. should be cancelled and shredded out of common decency to the paying clients of the home warranty company that must deal with such childish behavior."	0
If you're into the very loud electronic music club vibe on the water and care not for quality of food and drink then this is your place. I'm not sure who in my partner's family picked this place for a wedding rehearsal dinner, but I feel like I should blame the wedding planner who missed a lot of details re the wedding itself (then I can keep the blame outside the family).\n\nWe were trying to have a dining/family/celebration experience in a restaurant, but it felt like a nightclub. And the food was insultingly terrible. Who's this Apollo guy? Hopefully not a famous chef. OK, so the food was edible. Nothing was inedible. But it should have been WAY better for the price. I make better risotto in my sleep.\n\nAnother waterfront/riverfront place that thinks it doesn't have to be good because it attracts business based on its location alone. I'd avoid.	0
Horrible. I'm pretty sure everything came out of a bag. Chips were stale and I've had better cheese at a truck stop push spout. I'm not sure how they made the guacamole, but I'm certain there wasn't any avocado in there. Extra bonus - everything was served cold.	0
Overpriced. Greasy. Not good.  What wasn't greasy was too salty. My first and last experience with dim sum. I would have rather set my hard earned $$ on fire.	0
This place is THE WORST. They have the most unfriendly, unhelpful, unknowledgable staff I've ever come across. I went in to buy some new coils and after me telling them I had a mini pro tank 2 and them personally looking at it, they sold me the wrong coils. Accidents happen right? I went back not 15 minutes after buying them to get properly fitting coils and they tried to refuse me a refund and were genuinely rude about the whole situation. I just wanted proper coils, not a refund, which I had already explained. However, they were still demanding that I pay for the bad ones they sold me in the first place. After trying to do fucking calculus with these people about refunds and replacement I finally got some coils that fit.... Only to find out that they were bad, didn't work, and shorted my battery. I gave up. \n\nRude staff that know nothing about vapes. \nPoor business practices. \nNon-functioning products. \n\nVape stores are popping up all over the city, we don't have to support one that doesn't function properly.	0
"Even though this is the place to go to when in Vegas, it was definitely not the place for me & my group of friends. We came here back in March. Our friend had a \""hook up\"" that got us in for free, but the place was so damn crowded that it took us 2 hours to walk through the whole place! Drinks were freaking expensive, and there was barely any room to stand. My friends managed to get a corner by the bar, but they were constantly spilling their drinks because there were 2 single file lines of people trying to get by and pushing. I've never been claustrophobic before, but this place definitely brought that out in me!\n\nWe stood by the bar area for about 10 minutes and decided it was too hot and stuffy, so we all left. Took us about another 45 minutes just to get OUT of the club!"	0
"DO NOT ATTEND THIS SCHOOL UNLESS YOU ARE A TRUST FUND BABY!!!!!!!!!!\nI would NOT recommend taking clasees to start your own business at this school. The office staff  is NOT transparent  at all about what ACTUALLY happens to the majority of the students here: unemployed, unable to run a business off what people are actually willing to pay for hypnotherapy and \""nutritional counseling\"" this school does not license people to do anything special at all and I am COMPLETELY sick at the thought of what they are brainwashing students with that does NOT actually prepare them for the REAL WORLD in this economy. I am working in a retail store after obtaining my \""degree\"" and struggling to pay my student loans off. The \""degree\"" is WORTHLESS. The education may be adequate but I know at least 3 dozen SWIHA students working at banks and businesses totally unrelated to health care. I couldnt even get hired in a doctor's office as a receptionist with this crapole degree. Do not go here unlesss you have rich parents or a rich husband that has thousands of dollars to give you for about five years to start a wellness business in a major recession."	0
The lines around dinner and lunch time are always colossal, almost equally so to some of the people standing in them.\n\nI was impressed by the variety of food available here when I managed to finally get in. I guess my choosiness allowed me to luck out and grab the best parts of the meatloaf and pot roast. However, even considering this, the foods seem to contain very high levels of salt. I had four glasses of water by the time I was done with my meal.\n\nThe service isn't bad for such a prodigiously crowded eatery but I won't be coming back until I hear about their food improving.\n\nBut, hey, at least it's cheap. It's dirt cheap compared to many restaurants in the area, although you can't expect too much.	1
"With little or no time left before I had to head to see \""O\"", I grabbed a quick bite at Snack Bar. I got a bit nervous at first because the line was so so so long, but it move very quickly. They must have it down to a science. You are in and out (ordering your food that is) within ten minutes. Pretty good for a non-fast-food eatery. The only down size of it being so packed, was that there was really no place to sit. Thankfully, I got my order just as a couple was leaving, so I was able to sit for five minutes to scarf down my food. Speaking of the food. It was decent. Not the worst, but defiantly not the best (especially in this town). I had a simple grilled chicken with salsa and guacamole. The chicken was a bit dry and spicy and the guacamole was average."	1
