sentence	label
be low , very low , very very low , for the masquerade to work 	0
ugly and 	0
the cutting-room floor of any given daytime soap 	0
smug grin 	0
you could hate it for the same reason . 	0
because your nerves just ca n't take it any more 	0
slow , 	0
rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass 's dirgelike score becomes a fang-baring lullaby . 	0
time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life . 	0
nothing good can happen 	0
is n't the actor to save it . 	0
predisposed to the movie 's rude and crude humor 	0
inert sci-fi action thriller 	0
, vulgar is , truly and thankfully , a one-of-a-kind work . 	0
reason to miss interview with the assassin 	0
horrible . 	0
of emotional comfort 	1
sixties ' rockumentary milestones 	1
are ... impeccable throughout . 	1
is always welcome 	1
immensely ambitious , different than anything that 's been done before 	1
it offers much to absorb and even more to think about after the final frame . 	1
who is not only a pianist , but a good human being 	1
the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters . 	1
a sexy , peculiar and always entertaining costume drama 	1
, no such thing is a fascinating little tale . 	1
plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel . 	1
uncanny 	1
well-structured 	1
is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans . 	1
michel 	1
will find in these characters ' foibles a timeless and unique perspective . 	1
