sentence	label
it 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .	0
it 's uninteresting .	0
i ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents ...	0
with the cheesiest monsters this side of a horror spoof , which they is n't , it is more likely to induce sleep than fright .	0
this is one of the biggest disappointments of the year .	0
make like the title and dodge this one .	0
for those for whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile , hollywood ending is a depressing experience	0
the picture emerges as a surprisingly anemic disappointment .	0
not only are the film 's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .	0
i 'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche .	0
my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it .	0
there are many definitions of ` time waster ' but this movie must surely be one of them .	0
a laughable -- or rather , unlaughable -- excuse for a film .	0
some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .	0
a vile , incoherent mess ... a scummy ripoff of david cronenberg 's brilliant ` videodrome . '	0
so boring that even its target audience talked all the way through it .	0
a sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .	1
trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible .	1
... a rather bland affair .	1
though impostor deviously adopts the guise of a modern motion picture , it too is a bomb .	1
more tiring than anything .	1
boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .	1
that the film opens with maggots crawling on a dead dog is not an out of place metaphor .	1
-lrb- lin chung 's -rrb- voice is rather unexceptional , even irritating -lrb- at least to this western ear -rrb- , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .	1
an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten .	1
i have to admit that i am baffled by jason x.	1
shows moments of promise but ultimately succumbs to cliches and pat storytelling .	1
you can taste it , but there 's no fizz .	1
i 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .	1
despite slick production values and director roger michell 's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .	1
do we really need another film that praises female self-sacrifice ?	1
statham employs an accent that i think is supposed to be an attempt at hardass american but sometimes just lapses into unhidden british .	1
bond-inspired ?	2
the film tries to touch on spousal abuse but veers off course and becomes just another revenge film .	2
director-chef gabriele muccino keeps it fast -- zippy , comin ' at ya -- as if fearing that his film is molto superficiale .	2
... only bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .	2
every potential twist is telegraphed well in advance , every performance respectably muted ; the movie itself seems to have been made under the influence of rohypnol .	2
harris is supposed to be the star of the story , but comes across as pretty dull and wooden .	2
there are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film .	2
in both the writing and cutting , it does not achieve the kind of dramatic unity that transports you .	2
a respectable but uninspired thriller that 's intelligent and considered in its details , but ultimately weak in its impact .	2
frida is certainly no disaster , but neither is it the kahlo movie frida fans have been looking for .	2
... gripping and handsome execution , -lrb- but -rrb- there is n't much about k-19 that 's unique or memorable .	2
a perfectly respectable , perfectly inoffensive , easily forgettable film .	2
eccentric enough to stave off doldrums , caruso 's self-conscious debut is also eminently forgettable .	2
at its best when the guarded , resentful betty and the manipulative yet needy margot are front and center .	2
punitively affirmational parable .	2
every five minutes or so , someone gets clocked .	2
claire is a terrific role for someone like judd , who really ought to be playing villains .	3
slight but enjoyable documentary .	3
singer\/composer bryan adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece .	3
the film is predictable in the reassuring manner of a beautifully sung holiday carol .	3
all the pieces fall together without much surprise , but little moments give it a boost .	3
reveals how important our special talents can be when put in service of of others .	3
and we do n't avert our eyes for a moment .	3
yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy .	3
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .	3
thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .	3
like its new england characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness .	3
sleek and arty .	3
j. lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : she 's a pretty woman , but she 's no working girl .	3
a winning piece of work filled with love for the movies of the 1960s .	3
while there are times when the film 's reach exceeds its grasp , the production works more often than it does n't .	3
-lrb- gosling 's -rrb- combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .	3
greg kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .	4
when cowering and begging at the feet a scruffy giannini , madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game .	4
it 's that good .	4
in his debut as a director , washington has a sure hand .	4
an enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .	4
some movies suck you in despite their flaws , and heaven is one such beast .	4
this comic gem is as delightful as it is derivative .	4
except it 's much , much better .	4
the result is a powerful , naturally dramatic piece of low-budget filmmaking .	4
vibrantly colored and beautifully designed , metropolis is a feast for the eyes .	4
hailed as a clever exercise in neo-hitchcockianism , this clever and very satisfying picture is more accurately chabrolian .	4
a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .	4
payne has created a beautiful canvas , and nicholson proves once again that he 's the best brush in the business .	4
adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .	4
colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor .	4
more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food .	4
