sentence	label
the film starts in 1846 and ends in 1863 with the draft riots .	0
while accompanying an us senator on his mission in cuba , he makes a botch of so many things , that a minor blunder by the senator turns into a serious incident , which intensifies into a second cuban crisis - thanks to further entanglements by the media , police , and diplomats who represent the arch-enemies usa and cuba .	0
only nurse bloom knows the spells to ensure that the child will see benevolent spirits , not evil ones , but she has n't bargained for lena 's mother , who scoffs at 'old time ideas ' and discreetly disposes of the special tea the nurse has brewed .	0
the chubbchubbs introduces the alien inhabitants of the planet glorf , including meeper , its earnest but oh so awkward hero , a singing diva , the zyzaks , 20 foot-tall red-eyed bullies , and the chubbchubbs .	0
the film follows the story of duncan , a fourteen-year old misfit farm boy trying to fill the void and alleviate the numbness left by his mother 's passing .	0
together with john connor , it must stop the rise of the machines or all humanity will fall .	0
his model girl friend ( anne marie johnson ) immediately leaves him .	0
he does n't accept himself and even everyday contacts with others cause his aggression .	0
it 's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny .	1
a profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .	1
to my taste , the film 's comic characters come perilously close to being amoses and andys for a new generation .	1
it 's also clear from the start that the transporter is running purely on adrenaline , and once the initial high wears off , the film 's shortcomings start to shine through .	1
overall , it 's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs .	1
every joke is repeated at least four times . every joke is repeated at least four times . every joke is repeated at least -- annoying , is n't it ?	1
the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .	1
everything is pegged into the groove of a new york dating comedy with 'issues ' to simplify .	1
