sentence	label
parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill 	0
fails . 	0
, not-nearly - as-nasty - as-it 	0
the worst of the brosnan bunch 	0
soggy performances 	0
contrived , unmotivated , and 	0
compromise with reality enough to become comparatively sane and healthy 	0
dumb gags 	0
worked so much better dealing in only one reality 	0
to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
anyone who has seen the hunger or cat people will find little new here 	0
shallow and immature character with whom to spend 110 claustrophobic minutes 	0
loud and offensive , but more often 	0
men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic 	0
loud , chaotic and largely unfunny 	0
a typical bible killer story 	0
makes edward burns ' sidewalks of new york look like oscar wilde 	0
can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain . 	0
resist his pleas 	0
about half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal . 	0
this movie sucks . ' 	0
is degraded , handheld blair witch video-cam footage 	0
amateurish , quasi-improvised 	0
a movie that is n't just offensive 	0
way to make j.k. rowling 's marvelous series into a deadly bore 	0
than to rush to the theater for this one 	0
change the channel 	0
just another disjointed , fairly predictable psychological thriller 	0
it squanders chan 's uniqueness ; it could even be said to squander jennifer love hewitt ! 	0
seriously dumb 	0
does n't have a single surprise up its sleeve 	0
halfwit 	0
recommended viewing for its courage , ideas , technical proficiency and great acting 	1
a clever script and 	1
enough charm and appealing character quirks to forgive that still serious problem 	1
flat-out amusing , sometimes endearing and often fabulous 	1
a powerful , chilling , and affecting study 	1
make it human 	1
both lead performances are oscar-size . 	1
offers instead an unflinching and objective look at a decidedly perverse pathology 	1
shock-you-into-laughter 	1
is hard not to be especially grateful for freedom after a film like this . 	1
india 's popular gulzar and jagjit singh 	1
a brilliant piece of filmmaking 	1
you could change tables 	1
it 's a great performance and a reminder of dickens ' grandeur . 	1
a lively and engaging examination of how similar obsessions can dominate a family 	1
is gratefully received 	1
strong and confident 	1
perfectly clear 	1
lucid work 	1
emerged as hilarious lunacy 	1
very funny as you peek at it through the fingers in front of your eyes 	1
distinguished 	1
a terrific job 	1
in anything ever , and easily the most watchable film of the year 	1
, harvard man is something rare and riveting : a wild ride that relies on more than special effects . 	1
it 's waltzed itself into the art film pantheon . 	1
was a deserved co-winner of the audience award for documentaries at the sundance film festival 	1
special effect 	1
` ke burstein 	1
and civic action laudable 	1
arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a scrooge or two 	1
home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . 	1
