sentence	label
hate it because it 's lousy .	0
... an hour-and-a-half of inoffensive , unmemorable filler .	0
this movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment .	0
it jumps around with little logic or continuity , presenting backstage bytes of information that never amount to a satisfying complete picture of this particular , anciently demanding métier .	0
guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .	0
a predictable , manipulative stinker .	0
i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .	0
after seeing the film , i can tell you that there 's no other reason why anyone should bother remembering it .	0
it 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long .	1
what happens when something goes bump in the night and nobody cares ?	1
a big meal of cliches that the talented cast generally chokes on .	1
the film has a kind of hard , cold effect .	1
director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great .	1
by-the-numbers yarn .	1
a brutally dry satire of middle american numbness .	1
but this time , the old mib label stands for milder is n't better .	1
a frustrating yet deeply watchable melodrama that makes you think it 's a tougher picture than it is .	2
while we want macdowell 's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her .	2
as crimes go , writer-director michael kalesniko 's how to kill your neighbor 's dog is slight but unendurable .	2
brainy , artistic and muted , almost to the point of suffocation .	2
there 's a lot of good material here , but there 's also a lot of redundancy and unsuccessful crudeness accompanying it .	2
ze movie starts out so funny , then she is nothing .	2
noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .	2
opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .	2
the film is a fierce dance of destruction .	3
a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .	3
all in all , it 's a pretty good execution of a story that 's a lot richer than the ones hollywood action screenwriters usually come up with on their own .	3
maryam is a small film , but it offers large rewards .	3
as a film director , labute continues to improve .	3
... a light , yet engrossing piece .	3
chaiken ably balances real-time rhythms with propulsive incident .	3
a little better than sorcerer 's stone .	3
a remarkable film by bernard rose .	4
an enjoyable experience .	4
a captivating new film .	4
best indie of the year , so far .	4
a surprisingly funny movie .	4
it 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .	4
but mr. polanski creates images even more haunting than those in mr. spielberg 's 1993 classic .	4
between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season .	4
