sentence	label
unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes 	0
is a certain sense of experimentation and improvisation to this film that may not always work 	0
the vagueness 	0
awkward hybrid 	0
left us cold 	0
cheapo animation 	0
toss it at the screen in frustration 	0
seems just as expectant of an adoring , wide-smiling reception 	0
this film asks the right questions at the right time in the history of our country 	1
told well 	1
a few evocative images 	1
as comedic spotlights go , notorious c.h.o. hits all the verbal marks it should . 	1
19 stays afloat as decent drama/action flick 	1
wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story 's morals 	1
how 	1
young hanks and fisk , who vaguely resemble their celebrity parents , bring fresh good looks and an ease in front of the camera to the work . 	1
