sentence	label
What would you buy from Boy Scouts?	0
How aware are you of what Lev. 18:22 and Lev 20:13 in the Bible (in GOD given Hebrew) REALLY means?	0
If God told you what will come you a prophecy and that you have to fufill it would you?	0
Do you have powers?	0
what are some reasons why homeless people shouldn't be goverment, family, or society's responsibility?	0
What do you think of those who deny the trinity such as the Oneness?	0
what do you know about islam ? what are your sources? have you ever tried to study it?	0
Did Jesus actually exist ?	0
what would happen to earth if it did not have a magnetic field?	1
what is the weather like...?	1
what is Arrhenius equation?	1
Why do Uranus and Venus have opposite spins even though rotation of planets is due to gravity of the sun?	1
wat is technology??	1
Do you think we gonna have a coldest winter this year than ever or just same as usual?	1
can somebody give me information about....?	1
how may life be affected by the depletion of the ozone layer?	1
when i pull my foreskin up,it hurts,i tried too continue but i stop,plz help me?	2
Birth Control?	2
how often should i work out to build muscles?	2
what are the best dietary suplements?	2
is it good for me to get married because im disabled?	2
Cloudiness on contacts?	2
how do i treat a yeast infection?	2
whats worse?	2
Do they still teach sex ed in school?  and if they do - does anyone listen?	3
what is the best university for broadcasting and /or political journalism?	3
Is this true or false?	3
Math problems?	3
how much time do a child molester offender gets for 1st to 3rd offense?	3
Na2(subscript)SO4(sub)(aq)+BaCl2(sub)(a) yeilds?	3
Do possoms play possom?	3
Why is the most used pencil called #2? Will they ever switch it to the #1 spot, and are there more numbers?	3
Zonealarm keeps telling me that IS Service is trying to access my PC. What or who is IS Service?	4
How can i sheare network with other computer?	4
i can't install my printer in my desktop computer.the wizard cant find software on my cd rom.what do i do?	4
What is the the best combination of security software for PC?	4
how do i be able to print out IM messages beyond 1st page?	4
How do I delete windows 98?	4
What are some good downloads for star wars jedi knight jedi academy?  And what site?	4
How do you work Trillian?	4
did e.j chavez play for chicago white sox?	5
whom  would you rate higher - Shane Warne or Muralitharan?	5
ducks or flames?  who do you want to win in this series?	5
do you guys believe that if you put your mind to it, you can really make the unexpected to get accomplished?	5
Name an athlete of any sport who got better as his career came to an end?	5
Shouldn't usc be #2?	5
Are squats bad for baseball players?	5
where is al goldis?	5
when and how do most people get the diease bipolar?	6
What do i say to get my dad to let me have a g/f???	6
why is the entertainment book losing so much value each year?	6
How does one obtain a personal loan without credit check?	6
Is today's media more opinion based rather than factual?	6
Selling vs. Renting?	6
Is there anyone here who wants to be loved deeply and unconditionally?	6
cingular promotions 2 phones?	6
What can I write in my feedback to this....?	7
if a guy says he loves you, then how do you know hes telling the truth?	7
I need a job. Can u help me find a job thats 15+?	7
whats the winning lottery numbers for the next draw please?	7
Is all this horoscope stuff really work?	7
Who thinks that Bobby and Kittie from X-MEN 3 will hook up? (spoilers if you havent seen movie)?	7
A joke!  About a boy in a supermall who approaches a cop!?	7
The best movie of all time?	7
Only for girls......!?	8
Whats the feeling you get when your supposed to be horny???	8
If you had to name one thing you would find most difficult to forgive in your lover, what would it be?	8
Can a judge marry a couple?	8
do any playboy bunnies want to live in my mansion with me?	8
"if a girl tells u she thinks that ""we need to be apart"" what in thee blue hell does that mean exactly?"	8
i  met agirl in club and i feelt so conected with here.we didnt have sex and i didnt get here number what shol	8
"What does ""twurkin"" mean?"	8
Before Iraq His Bushyness was telling us to buy duck tape. Is this guy lost in space.?	9
Should there be a class action lawsuit?	9
Are lawyers considered doctors?	9
Immigration:Start more farms in Mexico, solve a lot of problems?	9
Why is Right Wing Journalism all about sensationalist broadcasts e.g Fox News?	9
Bush or no bush which is better for the US.?	9
Did you hear where Snap, Crackle, and Pop live now?	9
Islamic laws versus US law?	9
