sentence	label
make like the title and dodge this one .	0
for those for whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile , hollywood ending is a depressing experience	0
the picture emerges as a surprisingly anemic disappointment .	0
a laughable -- or rather , unlaughable -- excuse for a film .	0
my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it .	0
not only are the film 's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .	0
it 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .	0
some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .	0
... a rather bland affair .	1
boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .	1
a sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .	1
i have to admit that i am baffled by jason x.	1
more tiring than anything .	1
i 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .	1
trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible .	1
statham employs an accent that i think is supposed to be an attempt at hardass american but sometimes just lapses into unhidden british .	1
a respectable but uninspired thriller that 's intelligent and considered in its details , but ultimately weak in its impact .	2
the film tries to touch on spousal abuse but veers off course and becomes just another revenge film .	2
every five minutes or so , someone gets clocked .	2
at its best when the guarded , resentful betty and the manipulative yet needy margot are front and center .	2
bond-inspired ?	2
punitively affirmational parable .	2
... only bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .	2
a perfectly respectable , perfectly inoffensive , easily forgettable film .	2
-lrb- gosling 's -rrb- combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .	3
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .	3
j. lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : she 's a pretty woman , but she 's no working girl .	3
thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .	3
all the pieces fall together without much surprise , but little moments give it a boost .	3
reveals how important our special talents can be when put in service of of others .	3
singer\/composer bryan adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece .	3
slight but enjoyable documentary .	3
greg kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .	4
this comic gem is as delightful as it is derivative .	4
vibrantly colored and beautifully designed , metropolis is a feast for the eyes .	4
an enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .	4
when cowering and begging at the feet a scruffy giannini , madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game .	4
the result is a powerful , naturally dramatic piece of low-budget filmmaking .	4
hailed as a clever exercise in neo-hitchcockianism , this clever and very satisfying picture is more accurately chabrolian .	4
in his debut as a director , washington has a sure hand .	4
