sentence	label
it 's uninteresting .	0
i ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents ...	0
with the cheesiest monsters this side of a horror spoof , which they is n't , it is more likely to induce sleep than fright .	0
this is one of the biggest disappointments of the year .	0
i 'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche .	0
there are many definitions of ` time waster ' but this movie must surely be one of them .	0
a vile , incoherent mess ... a scummy ripoff of david cronenberg 's brilliant ` videodrome . '	0
so boring that even its target audience talked all the way through it .	0
though impostor deviously adopts the guise of a modern motion picture , it too is a bomb .	1
that the film opens with maggots crawling on a dead dog is not an out of place metaphor .	1
-lrb- lin chung 's -rrb- voice is rather unexceptional , even irritating -lrb- at least to this western ear -rrb- , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .	1
an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten .	1
shows moments of promise but ultimately succumbs to cliches and pat storytelling .	1
you can taste it , but there 's no fizz .	1
despite slick production values and director roger michell 's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .	1
do we really need another film that praises female self-sacrifice ?	1
director-chef gabriele muccino keeps it fast -- zippy , comin ' at ya -- as if fearing that his film is molto superficiale .	2
every potential twist is telegraphed well in advance , every performance respectably muted ; the movie itself seems to have been made under the influence of rohypnol .	2
harris is supposed to be the star of the story , but comes across as pretty dull and wooden .	2
there are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film .	2
in both the writing and cutting , it does not achieve the kind of dramatic unity that transports you .	2
frida is certainly no disaster , but neither is it the kahlo movie frida fans have been looking for .	2
... gripping and handsome execution , -lrb- but -rrb- there is n't much about k-19 that 's unique or memorable .	2
eccentric enough to stave off doldrums , caruso 's self-conscious debut is also eminently forgettable .	2
claire is a terrific role for someone like judd , who really ought to be playing villains .	3
the film is predictable in the reassuring manner of a beautifully sung holiday carol .	3
and we do n't avert our eyes for a moment .	3
yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy .	3
like its new england characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness .	3
sleek and arty .	3
a winning piece of work filled with love for the movies of the 1960s .	3
while there are times when the film 's reach exceeds its grasp , the production works more often than it does n't .	3
it 's that good .	4
some movies suck you in despite their flaws , and heaven is one such beast .	4
except it 's much , much better .	4
a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .	4
payne has created a beautiful canvas , and nicholson proves once again that he 's the best brush in the business .	4
adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .	4
colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor .	4
more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food .	4
