sentence	label
a go ! ! ! `` and the paper is dated with the year 2003 .	0
there are two distinct paths in life good vs . evil .	0
while mitchell gets ready for school , his mother and her friend ( lisa ) plan a murder , business as usual .	0
throughout their journey they survive gun battles , vicious hand to hand fighting , vision blurring car chases and a heart stopping train wreck hundreds of feet above a rocky gorge .	0
he has the wrong blood type to be able to donate one of his kidneys , so he arranges a trade with a group of organ dealers : one of his kidneys , and 10 million won , in return for their finding a kidney for his sister .	0
amongst these , ruth , a girl of 17 , writes a diary on the journey they are to undertake on the atlantic .	0
and keeping their heads on their necks will become their main concern . . .	0
in the 1800 's there was a woman that little children would take their old teeth ( ones they had recently lost ) to in exchange for a gold coin .	0
to help him complete his manuscript he hires stenographer emma .	0
jimmy sees the tv proposal and returns to town convinced that he can change her mind , however he faces formidable opposition from almost every side .	0
tong is sent back to fetch some things for devlin and unknowingly tries on devlin 's tuxedo and finds that it gives extraordinary powers to anyone that dons the suit .	0
they follow leads , informants turn up dead , nick 's wife is unhappy he 's back on the street , henry 's protective of the dead cop 's wife .	0
when mcconaughey 's girlfriend ( played by kate beckinsale ) becomes pregnant , the pair are fearful that the baby will inherit the oldman gene .	0
he 's got the rap , the charm and his little black book weighs several pounds .	0
when warren secretly discovers a wedding dress hidden in toni 's closet , he realizes he has some serious decisions to make .	0
before his very eyes on the store tv monitor , he sees his pick come up as the winning numbers for $ 50-million !	0
portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .	1
despite all the talking , by the time the bloody climax arrives we still do n't feel enough of an attachment to these guys to care one way or another .	1
extreme oops - oops , ops , no matter how you spell it , it 's still a mistake to go see it .	1
the lousy john q all but spits out denzel washington 's fine performance in the title role .	1
canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people .	1
fine acting but there is no sense of connecting the dots , just dots .	1
raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .	1
those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85-minute brush-up course with the documentary derrida . or , you can do something fun tonight .	1
the movie , while beautiful , feels labored , with a hint of the writing exercise about it .	1
the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .	1
a universally accessible family fantasy with a stronger sense of its time and place than most live-action films can claim .	1
derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .	1
though the material sounds complex and potentially sleep-inducing , director robert j . siegel paints his portrait of boredom and discontent with deft strokes .	1
mostly , shafer and co-writer gregory hinton lack a strong-minded viewpoint , or a sense of humor .	1
birthday girl does n't try to surprise us with plot twists , but rather seems to enjoy its own transparency .	1
a dark comedy that goes for sick and demented humor simply to do so . the movie is without intent .	1
