sentence	label
a fairly slow paced 	0
completely awful iranian drama ... as much fun as a grouchy ayatollah in a cold mosque 	0
the dimming 	0
is a whole lot of nada 	0
even the hastily and amateurishly 	0
by the artsy and often pointless visuals 	0
hollow , self-indulgent , and - worst of all - 	0
little room 	0
squanders as much as it gives out . 	0
of unsettling atmospherics 	0
the plot seems a bit on the skinny side 	0
of the nincompoop benigni persona 	0
, unmemorable filler . 	0
but , like silence , it 's a movie that gets under your skin . 	0
the hackneyed story 	0
expects something special but instead gets ( sci-fi ) rehash . 	0
a landmark 	1
serves up with style and empathy 	1
cinematic experience 	1
adroit 	1
another cool crime movie 	1
sharp and quick documentary 	1
to laugh because he acts so goofy all the time 	1
what 's even more remarkable is the integrity of devito 's misanthropic vision 	1
the remarkable ensemble cast 	1
it looks good , sonny , 	1
rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle 	1
a heavyweight film that fights a good fight on behalf of the world 's endangered reefs 	1
it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken . 	1
the lovers 	1
sweetly conspiratorial 	1
a comic book with soul 	1
