sentence	label
there are two distinct paths in life good vs . evil .	0
while mitchell gets ready for school , his mother and her friend ( lisa ) plan a murder , business as usual .	0
throughout their journey they survive gun battles , vicious hand to hand fighting , vision blurring car chases and a heart stopping train wreck hundreds of feet above a rocky gorge .	0
he has the wrong blood type to be able to donate one of his kidneys , so he arranges a trade with a group of organ dealers : one of his kidneys , and 10 million won , in return for their finding a kidney for his sister .	0
and keeping their heads on their necks will become their main concern . . .	0
jimmy sees the tv proposal and returns to town convinced that he can change her mind , however he faces formidable opposition from almost every side .	0
he 's got the rap , the charm and his little black book weighs several pounds .	0
when warren secretly discovers a wedding dress hidden in toni 's closet , he realizes he has some serious decisions to make .	0
portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .	1
despite all the talking , by the time the bloody climax arrives we still do n't feel enough of an attachment to these guys to care one way or another .	1
the lousy john q all but spits out denzel washington 's fine performance in the title role .	1
fine acting but there is no sense of connecting the dots , just dots .	1
raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .	1
the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .	1
a universally accessible family fantasy with a stronger sense of its time and place than most live-action films can claim .	1
birthday girl does n't try to surprise us with plot twists , but rather seems to enjoy its own transparency .	1
