sentence	label
Never would I recommend this place to anyone. Got here early on a Sunday morning and was seated right away. Service was better than ok. Food was just blah. Worst experience was while eating, there was a roach crawling on the wall behind us.  Told the server and she smiled at us, then she grabbed a rag and proceed to kill the roach w it...question is will that rag be used to clean your table?	0
Walked in first before two other couples came in the door. Apparently they were regulars because when the hostess arrived she knew them by name and greeted them. After telling her we came in first she ignored us anyway and sat the regulars. After we finally got sat we never saw a single soul. She sat us, went back over to the regulars to chat, then dissapeared. We watched as everyone else got their order taken. We were ignored and waited about 20 minutes before getting up and leaving. I'll never go back again because of that. Sorry Nee House. We wanted to like you!	0
After Dana George from Hilton left me the Yelp comment on this review AND emailed me with the note below on May 16th, about a month later I've still not received the points. If this is how they treat their Diamond tiered guests I can't imagine how they treat everyone else...ridiculous.\n\nDear Mr. Ng,\n \nI received a correspondence from our Hilton Customer Service Center in regards to a copy of your receipt and the credit of your Hilton Hhonors points for your stay from 4/29/12 to 5/4/12.  I have emailed you a copy of your hotel receipt on a separate email and I have personally gone in and submitted your points.  You should be able to view this credit to your Hhonors account by tomorrow morning.  I truly apologize for the confusion and added work this has caused you.\n \nRegards,\n\nDana George\nAssistant General Manager\nCustomer Service	0
Circus circus is an accurate description of the type of people you will see here. It might have been nice 20 years ago but its a dump compared to any other hotel on the strip. There is plenty of things for kids to do and the steakhouse is superb. But if your net worth is over $5000 I wouldn't stay here.	0
I have always enjoyed the food at Mimi's Cafe, but this Mimi's in particular is so dirty. It seems like they never clean the decorations on the wall. I happened to touch the back of a booth one time and my hand had gross, greasy accumulated dust/dirt. I let the waitress know and she said they only clean what the manager says to clean. This place could use a good deep scrubbing from top to bottom.	0
"I don't know if this store is now closed or if their hours just aren't accurate, but I've been by twice in the past two weeks during the stated \""open\"" hours, only to find the door locked and no one inside. I tried calling several times, but I wasn't able to leave a message because the mailbox was full (and no one ever answered). Very frustrating and disappointing. I've heard good things about the selection and was very excited about shopping here for a vintage dress that I could wear to my wedding -- but after trying so many times, I've given up and gone somewhere else. :-("	0
"My girlfriends parents booked a room here recently via Expedia because it's close to us. Even though they were \""hotel\"" customers, the staff here tried to sell them on time share at checkin and were pretty condescending about it, asking about their income etc. They pointed to a sheet of paper saying, well if you make at least this amount, you can qualify, with the attitude that they clearly didn't. My girlfriends father pointed at the other end of their brackets and said \""I make this\"" to which they changed their tune. He then had the satisfaction of shutting them down. \n\nIf you agree to stay here knowing it's a time share, that's one thing. To book it as a hotel  and get the sales pitch and snub simultaneously is poor form.  Seems like shady advertising (and poor customer service) to me."	0
I'm staying at the Hard Rock and passed by Pink Taco while walking through to the pool. Since I have had nothing but great experiences at both the Sunset and Century City locations in LA, I assumed the same would go for Vegas. Wrong.\n\nFor just 2 people, it didn't take long for us to be seated as there weren't many people inside. Our waitress Melisa, however, was extremely rude and had a terrible attitude. She didn't come check on us one time, and passed us to walk through several times. When asked how big the burritos were, she just shrugged and acted like it's not her job to know the menu at the restaurant she works at. \n\nShe only was waiting on 2 other tables while we were there, and she couldn't even bring us out our food or refill our waters. \n\nAs for the food, I got the CHicken Tostada Salad and I have absolutely no complaints., thus the one star. My friend ordered the Burrito Mojado and the rice and beans that came with it were terrible. Runny beans and hard rice don't go well with anything. \n\nBesides the extremely terrible service, when she brought us the check, she charged us 3 bucks for sour cream, which came on my salad but I asked for it on the side. After waiting about 10 minutes and us asking to speak to her manager, she said we could just go up to the cashier and ask. \n\nThe cashier was apparently the host and greeter all in one, so it took a while for us to even notice we were there. She did end up taking off the charge after our explanation.\n\nI planned on complaining about the waitress but the manager was busy getting a complaint from someone else in the restaurant so I settled for leaving Melisa no tip :)\n\nLesson learned, I'll just stick to LA!	0
Keep on driving by.........\n\nI don't understand the high reviews.   I've been here twice just to check myself.\n\nBoth coffee and espresso have no taste.\n\nTo boot, wireless does not work well.  I had to use a neighboring business.\n\nMove on to the next place.......	0
Terrible food for dinner. Sorry, but if you are looking for a decent meal, don't give this place a try. Yes, there is an outdoor section right in the middle of the Venetian shops and it looks really cute--no, don't let that mislead you, don't eat here. And I'm not someone who expects much...\nWe ordered a lasagna and chicken parmigiana. Pretty basic Italian dishes you can't mess up right? Wrong. My lasagna was very lacking, all it had was meat and sauce.. and the meat was very questionable. I was wincing  with every bite, just because I was starving. The chicken parmigiana was not too bad, but the spaghetti was very bland; my friend said the sauce tasted watered down and bland. The bread that came before our entrees came in a basket and wrapped with dinner napkins... very blah bread, and they couldn't even bother to toast it? \n\nI didn't check out the bakery items, but just for their dinner entrees, I will never eat here for meals again. Dislike Tintoretto.	0
