sentence	label
would you wear a bikini?	0
do you give money to homeless people and beggers when they ask?	0
Do you believe in GOD. If Yes - Why ? ---If No - Why ?	0
can psychologists really help people?	0
How I can avoid MTI(Mother Tongue Influence) while speaking English?	0
Does Jesus really love me for who I am ?	0
Can a born again christian practice yoga?	0
Do you feel uncomfortable about calling in sick for work? Do you get someone else to do it for you?	0
how do they process dolomite?	1
south louisiana?	1
Why is humidity always very low inside your kitchen freezer?	1
how can the nervous system effect other systems through out the body?	1
why does the magnetic field lines move only from south to north and not from north to south?	1
another iodine and microscope question?	1
What do you think about being an organ donor?	1
Why is the sky blue?	1
What is the best way to loose 15 pounds in 4 weeks?	2
how can u get 6 pack really fast?	2
reasons for frequent stomach aches and diarrhea?	2
Is rice healthy?	2
delayed ejaculation?	2
What is the actual name for the condition of having no sense of direction?	2
Why does my girlfriend smell so nasty down there? Is this normal? How can I help without embarrasing her? HELP	2
How to deal with my grief after 24 years?	2
How do I quote a quote in a story?	3
does any1 know some history on argenitina or uruguay, if so: let me know?	3
Any ideas for a semester project for my journalism class?	3
I the legal assistant career more suited for females or males.?	3
How on earth do scientists know we dream in black and white ?	3
why is the Brooklyn Bridge being built the most significant from 1870-1917?	3
Why software piracy is something that should concern everyone?	3
How did the state of Missouri get it's name?	3
What ebook reader can i use on my pc  to read files in IMP format?	4
why don't i  download the multimedia software ?	4
How can I connect my nokia6630 to the internet??( I tried everything with the USB and so on but it didn't work	4
Why i cant open my e mail?	4
How Do I upload a file to server using java servlets/JSP?	4
is there any online theme maker for sony ericsson w800i?	4
Verity error codes?	4
is internet friendship wise? what precautions should be taken while making friends on internet?	4
Is Gerrard back to his best???	5
Alabama or Auburn?  Which one do you go for?	5
Shevchenko back to Milan....... and he is taking Gerrard with him???	5
Do halogen bicycle headlamps degrade over time?	5
Do you know their individual records so far this season?	5
"What is the Monster Truck ""BEARFOOT"" famous for?"	5
how excited are you about the daytona 500???	5
do you know the telephone number of Club serene resort in Taytay,Rizal or perhaps their website?	5
How do I buy Ford Motor stock directly from Ford Motor and skip broker fees?	6
How do authority figures get respect?	6
Where do I go to see if a business already exist in Jacksonville Florida?	6
what can I use to get clear fingernail polish out of my blue jeans?	6
Does anyone know of any businesses where the owner is looking to sell and the following is true?	6
how can I write off my federral student loans?	6
I have my hood pierced can i put a hoop in it or do I have to keep a bar bell?	6
DO you believe in God, and are you saved, and if you are not would you like yo be?	6
Who likes EMINEM HERE!?	7
Turkey or Ham?	7
what's that christmas song?	7
what is music for you?	7
Do  You  Think  You  Would  Enjoy  Spending a Day  Socially  With  Judge  Judy?	7
Who think O' Ryan should make a movie with Omarion without Marques Houston?	7
A question for LOST (the abc tv series) fans?	7
Is it true that Shakira lived in Bahrain for a little bit, and went to the Bahrain International School?	7
who is he?	8
how much wood could a woodchuck cut if a woodchuck could chuck a guys wood?	8
Why is it hard for you women to tuck in that little white tag on your panties.  Every time I go to a Grocery?	8
you dont have to understand women?	8
How not to miss your partner when they're away for a long time?	8
Mean Person?	8
want sex but all the sites i went to say only for 18 and older what should i do?	8
I like to date different men and not one in particular, why do these men have a problem with this?	8
Say someone you know has crown deeds can they be disputed in a court of law in Canada?Need answer soon.?	9
why can't we build a wall around america to keep the illegals out ?	9
are most conservatives white?(and men)(and old)?	9
Who do peopel vote for to in turn cast their votes for a presidential candidate?	9
Thoughts on Terry Schiavo's case?	9
If GWB was caught drinking PEPSI (wich is a very gay drink) in public would that be reason to impeach him?	9
When will MS-13 stop being a gang?	9
How can I help my husband get his citizenship?	9
