sentence	label
Tasteless burger\nTasteless soup\nHard chicken in the Cesar salad\nGiving one star cuz the water was cold in the bottle we ordered.\nThe plase look washed up and so is the crew running it.\nSave your money and try elsewhere	0
I had a yellow cab driver almost run me over at the airport this morning. Not only do 1/2 scam you, they are also some of the rudest cabbies in town. It's no wonder companies like Uber are taking over their business.	0
"Shame on Maria and Kings Appliance. One star is too many for this place. Maria in the office can't be trusted and was not accountable for her mistakes. It began when I filed a home warranty claim and Kings took two business days to call me back. When I finally spoke to someone to schedule the appointment, I was told the technician will arrive between 10am-2pm, and the call ended. So I expected a knock on the door or a ring of the bell between 10am-2pm- I purposely had someone at the residence waiting for Kings arrival. 1pm rolled around and I received two voicemails during a meeting stating that since I've missed their call, the appointment is now cancelled. The fact is, I was NOT told to expect a call prior to the techs arrival. Kings never even asked for my number because if they had asked, knowing I'd be busy all day, I would've provided the number to the person so kindly waiting at the home. Maria was unapologetic for the mess, condescending and flat out lied about the phone call stating, \""now you know we always call prior to arrival\"". Excuse me- I know? How the heck am I to know this important piece of info? I do not work there, I've not ever used this company before and I was never told to expect a call. And why would the office call prior to the arrival as opposed to the tech? Maria was nasty, not empathetic for her mistake and the frustration that it caused. She's a liar, unprofessional and deserves every piece of karma coming her way. And the service contract she has with the home warranty co. should be cancelled and shredded out of common decency to the paying clients of the home warranty company that must deal with such childish behavior."	0
If you're into the very loud electronic music club vibe on the water and care not for quality of food and drink then this is your place. I'm not sure who in my partner's family picked this place for a wedding rehearsal dinner, but I feel like I should blame the wedding planner who missed a lot of details re the wedding itself (then I can keep the blame outside the family).\n\nWe were trying to have a dining/family/celebration experience in a restaurant, but it felt like a nightclub. And the food was insultingly terrible. Who's this Apollo guy? Hopefully not a famous chef. OK, so the food was edible. Nothing was inedible. But it should have been WAY better for the price. I make better risotto in my sleep.\n\nAnother waterfront/riverfront place that thinks it doesn't have to be good because it attracts business based on its location alone. I'd avoid.	0
"Never again.  The rooms are not that nice and the charges are outrageous.  We checked in for a three night stay which I got at a great deal since we stayed last year (which was just bad as well, but I thought I would give them a second chance and take advantage of saving some money), but then they wanted to add an additional 50.00 (150.00!!)  per night as security ON TOP OF the 20.00 per day \""resort fee\""!!?!?  I don't think so!! I think they got the clue when I told them I would not be paying that and we were more than prepared to take our business elsewhere.  All of a sudden they were \""nice enough\"" to \""waive\"" that made up fee.  NEVER AGAiN!!! DON'T DO IT!!!!  If you don't have the money to visit Vegas properly, save a little longer! This place is a discgrace to Vegas!!"	0
Amazon needs to forget about using them! My shipment never was received- they try to deliver at 8 PM- after my gate is closed- but we have a CALL BOX and they must not know how to use a phone because no one bothers.  So instead of my Amazon Prime order being received 5 days ago as expected, they sent it back today. This company is a joke, and I may be cancelling Amazon Prime and not using amazon if this continues. \n\nAVOID THEM AT ALL COSTS	0
I was in Vegas on 7/17/10.  I reserved a night through Expedia (Expedia was great), but the hotel was horrible!\n\nWhen we received the room, it was EXTEMELY hot inside, the air had not been on and it was about 110 degrees outside.  I had to use my sholder to open the door, the air was not working properly; I called for a different room and they said to wait while it cools.  Believe me, it was not cooling.  Then decided to take a cold shower to keep cool... now the toilet wasn't working!  I went to the front desk (still HOT) to at least ask for a part of my money back (had only been there about an hour.  The lady said, they had no more rooms and she couldn't do anything about it.  I would have to wait for maintenance. \n\nExpedia gave me a coupon to partially compensate.  The hotel finally found another room, which was ALOT better, in comparison to what we had\n\nI'm not one to complain, but after this experience I have more than reason to.  WILL NEVER GO BACK! please feel free to e-mail me if you have any questions.	0
Clueless and slow	0
The soup was amazing, but that's about it. Noddles were super under cooked and seemed rushed. Tried to order in Japanese and got attitude for it, my bad every other Japanese place can either speak it or say I don't know how to speak Japanese without attitude. We were no even done eating and the server came twice asking if we were done as we are still eating. She mind as well kicked us out and ask for a tip. Still tipped her good for her garbage service.	0
Horrible. I'm pretty sure everything came out of a bag. Chips were stale and I've had better cheese at a truck stop push spout. I'm not sure how they made the guacamole, but I'm certain there wasn't any avocado in there. Extra bonus - everything was served cold.	0
