sentence	label
dejected , schmitz discovers robert stephens , a young , gay britney impersonator .	0
of course , this is n't the best idea , since it involves sneaking into gun-nut carl 's house in the middle of the night .	0
though the bosses killed his father , he is loyal to them and is considered family .	0
'the journey ' is the story of a young icelandic girl named kaja .	0
an abused woman ( lopez ) discovers that the dream man ( campbell ) she married was n't whom she thought he was .	0
the small daily routines of everyday life are not as clear and obvious as one might think .	0
betting xxx can succeed where other conventional spies have failed , gibbons sends xxx to enter this world of crime undetected , using his natural athletic prowess and a whole lot of attitude .	0
shows that you should not fear death , but to fear an unlived life .	0
'enigma ' is the kind of engaging historical drama that hollywood appears to have given up on in favor of sentimental war movies in the vein of 'we were soldiers . '	1
like its bizarre heroine , it irrigates our souls .	1
the film is darkly atmospheric , with herrmann quietly suggesting the sadness and obsession beneath hearst 's forced avuncular chortles .	1
like schindler 's list , the grey zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way .	1
everything that 's worthwhile about collision course can already be seen on television .	1
every single scene conveys a significant and concise narrative development , yet does so in an unassuming , patient fashion that emphasizes detail .	1
a summer entertainment adults can see without feeling embarrassed , but it could have been more .	1
the soundtrack alone is worth the price of admission .	1
