sentence	label
a fairly slow paced 	0
squanders as much as it gives out . 	0
the dimming 	0
even the hastily and amateurishly 	0
expects something special but instead gets ( sci-fi ) rehash . 	0
hollow , self-indulgent , and - worst of all - 	0
of the nincompoop benigni persona 	0
, unmemorable filler . 	0
a comic book with soul 	1
rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle 	1
the lovers 	1
it looks good , sonny , 	1
to laugh because he acts so goofy all the time 	1
cinematic experience 	1
a landmark 	1
a heavyweight film that fights a good fight on behalf of the world 's endangered reefs 	1
