sentence	label
franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic .	0
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film 's publicists or for people who take as many drugs as the film 's characters	0
the three leads produce adequate performances , but what 's missing from this material is any depth of feeling .	0
a movie in which two not very absorbing characters are engaged in a romance you ca n't wait to see end .	0
a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs .	0
the sum of all fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over cold war paranoia .	0
a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i 'm not exactly sure what -- and has all the dramatic weight of a raindrop .	0
even by the intentionally low standards of frat-boy humor , sorority boys is a bowser .	0
the problem is that the movie has no idea of it is serious or not .	1
kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business .	1
a baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise .	1
too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot .	1
while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .	1
flashy gadgets and whirling fight sequences may look cool , but they ca n't distract from the flawed support structure holding equilibrium up .	1
the film can depress you about life itself .	1
there 's an admirable rigor to jimmy 's relentless anger , and to the script 's refusal of a happy ending , but as those monologues stretch on and on , you realize there 's no place for this story to go but down .	1
will you go ape over this movie ?	2
another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it .	2
the whole affair is as predictable as can be .	2
blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .	2
though uniformly well acted , especially by young ballesta and galan -lrb- a first-time actor -rrb- , writer\/director achero manas 's film is schematic and obvious .	2
they were right .	2
what might 've been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors .	2
the film is about the relationships rather than about the outcome .	2
all the pieces fall together without much surprise , but little moments give it a boost .	3
michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he 's got as potent a topic as ever here .	3
meticulously uncovers a trail of outrageous force and craven concealment .	3
an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion .	3
allen shows he can outgag any of those young whippersnappers making moving pictures today .	3
waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .	3
it establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout .	3
it 's a square , sentimental drama that satisfies , as comfort food often can .	3
lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness .	4
fast-paced and wonderfully edited , the film is extremely thorough .	4
you can sip your vintage wines and watch your merchant ivory productions ; i 'll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week .	4
enriched by a strong and unforced supporting cast .	4
a much better documentary -- more revealing , more emotional and more surprising -- than its pedestrian english title would have you believe .	4
far more enjoyable than its predecessor .	4
the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .	4
as giddy and whimsical and relevant today as it was 270 years ago .	4
