sentence	label
Japan poised to take US beef TOKYO - US beef exports to Japan, valued at more than US\$1.7 billion last year, will resume in a matter of weeks after Tokyo agreed to ease a 10-month ban on the meat brought by a lone case of mad cow disease in Washington state.	0
UN wants Iran freeze uranium enrichment work demands from the UN atomic-watchdog agency that it freeze all work on uranium enrichment, a technology that can be used for nuclear weapons.	0
Loud Explosions Echo Through Iraqi Capital (AP) AP - Loud explosions echoed through the Iraqi capital Tuesday morning as a number of mortar rounds landed near government offices, the Interior Ministry and witnesses said. There was no immediate word on casualties.	0
Russia Blames Terrorism for Downed Plane MOSCOW Aug. 28, 2004 - The discovery of traces of explosives in the wreckage of one of two airliners that crashed almost simultaneously this week have confirmed a widely suspected terrorist connection and 	0
Ukraine president wants new election KIEV, Ukraine -- Facing a relentless tide of opposition protests, embattled President Leonid Kuchma said Monday that a new election might be the only way out of a spiraling crisis that threatens to break up this former Soviet republic between the pro 	0
Hamas fires more rockets at Israel Minister Ariel Sharon ordered his army to press on with a week-old offensive that has killed 75 Palestinians. briefed him on Israel #39;s biggest and bloodiest military campaign in the Gaza Strip in four years of open conflict.	0
Taj Mahal Celebrates 350th Anniversary Ceremonies are planned near Agra, where the white marble monument to love was built in the 17th century as a tomb for emperor Shah Jahan #39;s most beloved wife.	0
US says  quot;getting nowhere quot; with crisis in Darfur UNITED NATIONS (AFP) - The international community is  quot;getting nowhere quot; with the crisis in Sudan #39;s troubled Darfur region, the US ambassador to the United Nations, John Danforth, said.	0
Swiss voters approve stem cell research using human embryos GENEVA (AFP) - Two-thirds of Swiss voters approved a new law that allows medical research on stem cells taken from human embryos but bars cloning, official results from a referendum showed.	0
Bush and Kerry Focus Campaigns on 11 Key States Both campaigns have laid out plans for a barrage of visits and television advertisements in these key battlegrounds over the next 10 days.	0
Bush to Meet With Leaders of Mexico, Chile President Bush aims to dispel the perception of U.S. neglect of Latin America and burnish an American reputation damaged by the Iraq war, undertaking a second-term diplomatic offensive in the region akin to his recent courting of Europe.	0
NASA Chief Said to Be Top Contender for L.S.U. Job Sean O'Keefe has sought and become the top contender for a high-level job at Louisiana State University, according to NASA and university officials.	0
IRS Revises Standards for Tax Attorneys (AP) AP - Lawyers, accountants and other professionals who offer tax advice must meet stricter ethical standards under guidelines issued by the Treasury Department and Internal Revenue Service on Friday.	0
Chicago Mayor's Son Enlists in Army at 29 (AP) AP - Mayor Richard Daley's son, whose name and MBA from one of the nation's most prestigious universities would have opened doors to a lucrative career, has instead joined the Army and could be sent off to the battlefields of Iraq or Afghanistan.	0
Clothes junkies flock Model Elizabeth Jagger, daughter of rocker Mick Jagger, is seen on the catwalk during London Fashion Week. Picture:AP. People watchers and pure clothes junkies flocked to London Fashion Week today to see well 	0
More than 80 Protesters Dead as Thai Government Cracks Down on &lt;b&gt;...&lt;/b&gt; Thai security forces have begun large-scale detentions in the predominately-Muslim south of the country following a clash with demonstrators Monday that left more than 80 protesters dead.	0
American Gatlin becomes world #39;s fastest man Justin Gatlin of the United States became the fastest man in the world after winning the men #39;s 100 meters dash at the 28th Olympic Games here on Sunday.	1
Texas Rangers Reliever Charged with Assaulting Fan  SAN FRANCISCO (Reuters) - A Texas Rangers relief pitcher  was arrested and charged with assault after flinging a chair  into the stands and injuring a woman during a baseball game in  Oakland, California, officials said on Tuesday.	1
Sports briefs for August 26, 2004 Arsenal beat Blackburn 3-0 for its 43rd consecutive English Premiership match without a loss, breaking a record for England #39;s top soccer league set in 1978 by Nottingham Forest, which went without a loss from November 1977 to December the following year.	1
Browns, Cowboys swap wideouts CLEVELAND - The Cleveland Browns traded wide receiver Quincy Morgan to the Dallas Cowboys on Monday for wide receiver Antonio Bryant.	1
Lester left with an empty feeling PITTSBURGH -- Larry Lester seemed inconsolable as he sat on a chair outside the visitors' locker room at Heinz Field. His head bowed, Lester agonized over the fumble he lost in overtime in Boston College's 20-17 setback yesterday to the Pittsburgh Panthers.	1
Court Rules on Hamm Medal New York - Paul Hamm says Thursday #39;s decision from sports #39; highest court confirms what he #39;s always felt in his heart. That he was champion in the men #39;s all around that night at the Athens Games and Olympic gold medalist.	1
Mike Danton Sentenced to 7 1/2 Years (AP) AP - Former St. Louis Blues player Mike Danton was sentenced Monday to 7 1/2 years in prison for trying to have his agent killed.	1
Gene named as Ferrari test driver LONDON, England -- Marc Gene has joined Ferrari as a Formula One test driver, the world champions have revealed. Gene, 30, has been employed in the same role with Williams for the past four years with three 	1
BC gives Skinner 2-year extension After guiding the Boston College men's basketball program to 80 victories and four postseason appearances (including three NCAA berths) in the last four seasons, Al Skinner yesterday was rewarded with a two-year contract extension that runs through 2009-10.	1
Mutu apologizes, turns down offer to become Romanian assistant &lt;b&gt;...&lt;/b&gt; Former Chelsea striker Adrian Mutu apologized Tuesday for his positive cocaine test and said he will turn down an offer to become an assistant coach for the Romanian national team.	1
Tenn. Coach Excited About Freshman QBs (AP) AP - Coach Phillip Fulmer can relate to Tennessee's fans. He, too, is eager to see how his two freshmen quarterbacks do in their college debuts.	1
Tennis: Serena Williams Reaches Finals of China Open Top seed Serena Williams of the United States has powered her way into the finals of the China Open tennis tournament in Beijing with a straight sets (6-2, 6-3) victory over fourth-seeded Vera Zvonareva of Russia.	1
Beckham breaks rib in English victory CBC SPORTS ONLINE - Soccer star David Beckham broke his rib just before scoring a highlight-reel goal in England #39;s 2-0 win over Wales in a World Cup qualification match on Saturday.	1
Brown, Jeter Hand Yankees Series Lead Over Twins  NEW YORK (Reuters) - Kevin Brown pitched six innings and  Derek Jeter notched three hits and drove in three runs to lead  the New York Yankees to an 8-4 victory over the Minnesota Twins  in the American League Divisional Series Friday.	1
Offense shouldn #39;t be trusted Jacksonville, Fla. - Mike Shanahan blew it. All the heartbreak, all the cursing and all the regret resulting from a shocking 7-6 loss to Jacksonville could have been avoided with better judgment by the Broncos.	1
 #39;Kick up the backside for England, #39; says Vaughan after loss POTCHEFSTROOM, South Africa (AFP) - England captain Michael Vaughan admitted his team had received a  quot;kick up the backside quot; when they crashed to a seven-wicket defeat against South Africa A at Sedgars Park.	1
Lowe #39;s Sees Profit Rising in 2005, 2006 Home improvement retailer Lowe #39;s Cos. (LOW.N: Quote, Profile, Research) on Tuesday said it expects diluted earnings per share to rise in both 2005 and 2006 as it benefits from increased remodeling and home ownership.	2
Damage to increase grapefruit price tag Florida will produce the smallest grapefruit crop in almost 70 years after three hurricanes hit the state #39;s citrus producing counties, blowing over trees, ripping fruit from limbs and flooding groves.	2
Campbell Soup Co. Profit Falls 20 Percent Campbell Soup Co. (CPB.N: Quote, Profile, Research) , the world #39;s largest soupmaker, on Monday said quarterly net profit fell 20 percent as it increased spending on marketing and took a charge related to job cuts.	2
US Airways, pilots resume talks com. With its pilots back at the negotiating table and one, albeit small, round of givebacks in the bag, US Airways is hoping for continued good news as it navigates its second bankruptcy filing in two years.	2
Stocks Rise on Drop in Consumer Prices A drop in consumer prices and a decline in crude oil futures Tuesday allowed investors to put aside worries about inflation, at least for the short term, and they sent stocks modestly higher. 	2
Intelsat to Be Bought for  #36;5 Billion (Reuters) Reuters - Intelsat Ltd., the world's\second-largest satellite operator, said on Monday it agreed to\be bought by a consortium of four private equity firms for  #36;5\billion, including assumption of  #36;2 billion of debt.	2
General Mills to make all cereals whole grain MINNEAPOLIS - The Trix Rabbit and that Lucky Charms leprechaun are going on a whole-grain diet. General Mills announced on Thursday that it will convert all of its breakfast cereals to whole grain.	2
Nun likes eating with Stewart ALDERSON, W.VA. - The food at the Federal Correctons Camp is nothing to write home about - unless one is eating it with Martha Stewart.	2
Canada #39;s Bonds Rise After Dodge Says Dollar Gain May Cut Growth Canada #39;s bonds rose after Bank of Canada Governor David Dodge said the Canadian dollar #39;s rise to a 12-year high may curb economic growth, indicating the bank may not raise interest rates next month.	2
EU, Mercosur Divided at Trade Talks The European Union and Mercosur were wide apart on Wednesday in negotiations to form the world #39;s biggest free trade area despite a new EU offer to settle their differences, diplomats said.	2
US Dollar Hits Another Low Against Euro A window display in London showing the financial prices, Thursday Nov. 25, 2004. The dollar has dropped to an all time low against the Euro.	2
EU clears Oracle #39;s takeover bid for PeopleSoft The European Commission approved US software company Oracle #39;s 7.7 billion-dollar takeover bid for its American rival in the business software market Peoplesoft on Tuesday.	2
RadioShack Profits as Wireless Sales Jump (Reuters) Reuters - RadioShack Corp.  on Tuesday\posted a 22 percent rise in its third-quarter profit due to\strong wireless sales and cost control, and reaffirmed its goal\to grow 2005 earnings by as much 21 percent.	2
