sentence	label
Is the heart responsible for understanding?	0
What color were Queen Elizabeth's eyes?	0
what does roquefort le pont means?	0
Why is Kylie Minogue seen as a gay icon?	0
"Why do teens use the phrases ""you're gay"" or ""that's gay"" more than all other phrases to express disagreement?"	0
Do the Living possess a SOUL? And if so, is it only humans that have a SOUL or every living thing?	0
What is the point?	0
can u go to heaven if u've had pre-marital sex? if u have repented?	0
What are the disadvantages of using surface weather maps to forecast weather?	1
Does the substance Pseudoderm exist?	1
in biology what is kinesthetics?	1
As light intensity increases, the rate of photosynthesis:?	1
How are artificial chromosomes made?	1
Its math, anyone got a good website?10points for the first person with a GOOD answer?	1
How many kg of copper sulfide could be formed from the reaction of 0.90 mol of copper with excess sulfur?	1
Name the machines which enable us to update the Periodic Table?	1
Can a trigger thumb be successfully treated nonsurgically?  If so, how do you treat it?	2
do tampons harmful??????	2
10 points! Please take this test!?	2
I will prefer to say that every person will have MPD(Multiple Personality Disorder).  Do You Agree with me??	2
when someone's glands are swollen a lump must be present were it is swollen at?	2
During winter my smaller toes (last two) get bluish, and burning sensation?	2
Wouldnt it make more sense if 'Crabs' were called COCKROACHES?	2
I like this guy but he made a totaly embarassing comment about me!!!?	2
If John Quincy decides to run for congress. What are his options? He is 27 yrs. old and been citizen for 8 yrs	3
where is the best place to find military training outside the military?	3
Help me with Earth Science?	3
what do i do?	3
what is a good career to get into without 8 years of college?	3
does anyone know what product/company has a man walking a cow logo?	3
pls l need an explanation about what happened to Adolf Hitler .?	3
If pro is the opposite of con, is progress the opposite of congress?	3
What is canonical cover in functional dependency?	4
can anyoneuseing mcintosh send e=mails ti some someone on windows?	4
where can i get study materials for microsoft exams for free?	4
is the lottary true? and how can i be sure?	4
how to re edit my questions on this site?	4
If I make my old internal hard drive into an external with an enclosure......?	4
Hey help, for attaching file attach button is not working?	4
how do i gain access to a file that says access is denied?	4
Do you know where you can to go to college...........?	5
If Brazil wins the world cup in Germany, how many times will that make them world cup champions?	5
who thinks chelsea is violent thats the only reason they drew with barcelona?	5
any mixed single tennis match?	5
What country was Cuddicini born?	5
How do you throw a cut fastball in baseball.?	5
Has anyone ever scored a hat-trick, 3 goals, in a world cup game ?? who did it, and when did they do it ??	5
do ty law former new england patriot have a chat line?	5
What are some lucrative career fields that most people don't know about?	6
do internet retail sites make money?	6
What accounting issues does the Sarbanes-Oxley Act of 2002 address?	6
how can interest rate be managed by an investor,trader,and dveloper?	6
How can I stop getting walked all over from being so nice?	6
What is the best way to invest?	6
Joke: What do you do if your Girlfriend Starts Smoking?	6
Is it true that rubbing a hickey with a penny makes it disappear faster?	6
Who are you glad to see eliminated from The Amazing Race?  Who do you think will win?	7
what is the meaning of asta la vista baby?	7
"Can anyone recommend a musical group that sounds just like ""The Sundays""?"	7
"Why is Chris Brown's shirt partially censored in the videos ""Run It"" and ""Yo""?"	7
Who read the trilogy book by Ted Dekker- Black, Red, White? What are your thoughts? It's an excellent trilogy!	7
What is the most romantic Metal song?	7
does anyone know any good free song download sites that are legal?	7
I in a relationship and i want to change because im with a smart nice girl and people bring up old things?	7
Wedding VS. Guys?	8
how to be more outgoing. help?	8
there's this guy i like and he likes me at least i think so...it's complicated... HELP!?	8
I need some unique/fun date ideas.  Any suggestions?	8
why does it hurt so much to have you heart broken?	8
if a 19 year old falls in love with a 40 year old women?	8
A guy i like seems very shy and only talks to me online. How can I get him to talk to me in person?	8
i love somegirl but i can't tell her what should i do?	8
What are the names of the most popular and famous NGOs in Europe, North America & New Zealand?	9
MI5 dals with internal affairs, MI6 deals with foreign affairs, who are MI1, 2, 3 & 4?	9
A neiboor of mine just enlisted in Air Force Reserves as MP,he said that he will not be deployed why?	9
what is bureaucrat capitalism?	9
Prince Charles promoted again?	9
Can Taser guns be bought by anybody?	9
Why do military recruiters use  films of bombings, war and killing in attempts to enlist high school students?	9
Elephants and Donkeys?	9
