sentence	label
you ca n't believe anyone would really buy this stuff . 	0
a bland , obnoxious 88-minute infomercial for universal studios and its ancillary products ... 	0
it seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little . 	0
a puppy dog so desperate for attention it nearly breaks its little neck trying to perform entertaining tricks 	0
cheesy 	0
it 's stuffy and pretentious in a give-me-an-oscar kind of way 	0
humorless , self-conscious art drivel , 	0
wildly overproduced 	0
the densest distillation of roberts ' movies 	0
makes your least favorite james bond movie seem as cleverly plotted as the usual suspects 	0
asks you to feel sorry for mick jagger 's sex life 	0
's apparently nothing left to work with , sort of like michael jackson 's nose . 	0
the movie 's ultimate point -- that everyone should be themselves -- is trite 	0
is merely a charmless witch . 	0
the lazy material and 	0
messy , uncouth , incomprehensible , vicious and absurd 	0
too much resonance 	0
unbearably dull 	0
intentionally low 	0
windtalkers seems to have ransacked every old world war ii movie for overly familiar material . 	0
exit 	0
an mtv , sugar hysteria , and 	0
ennui-hobbled 	0
the worst films of the summer 	0
digitally altered footage 	0
even the corniest 	0
poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat 	0
he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic 	0
throws a bunch of hot-button items in the viewer 's face and asks to be seen as hip , winking social commentary 	0
the obnoxious special effects , the obligatory outbursts of flatulence and the incessant , so-five-minutes-ago pop music on the soundtrack 	0
distaste 	0
only had a week to live 	0
routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny 	0
an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise 	0
cliched dialogue and perverse escapism 	0
like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art 	0
a clash between the artificial structure of the story and the more contemporary , naturalistic tone of the film ... 	0
degraded things 	0
if there 's no art here 	0
a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr. chicken . 	0
no big whoop , nothing new to see 	0
instead , it 'll only put you to sleep . 	0
feels like the work of someone who may indeed have finally aged past his prime ... and , perhaps more than he realizes , 	0
hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about 	0
another genre exercise , 	0
rodan is out of his league 	0
ice age wo n't drop your jaw 	0
stunt-hungry dimwits 	0
of these despicable characters 	0
overwrought ending 	0
let 's get this thing over with 	0
as claustrophic , suffocating and chilly 	0
the resourceful amnesiac 	0
populating its hackneyed and meanspirited storyline with cardboard characters and performers who 	0
the action here is unusually tame , the characters are too simplistic to maintain interest , 	0
why it fails is a riddle wrapped in a mystery inside an enigma . 	0
though it 's not very well shot or composed or edited 	0
seem like such a bore 	0
self-glorification and a manipulative whitewash 	0
mad love does n't galvanize its outrage the way , 	0
being attempted here that stubbornly refused to gel 	0
like the world of his film , hartley created a monster but did n't know how to handle it . 	0
as predictable as the tides 	0
tattered and ugly past 	0
most ardent 	1
one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right 	1
most complex , generous and subversive artworks 	1
the phenomenal , water-born cinematography 	1
it also has a strong dramatic and emotional pull that gradually sneaks up on the audience 	1
able to look ahead and resist living in a past 	1
working from a surprisingly sensitive script co-written by gianni romoli 	1
's something vital about the movie . 	1
the rare movie that 's as crisp and to the point as the novel on which it 's based . 	1
a chilling movie without oppressive gore . 	1
to add the magic that made it all work 	1
in their own idiosyncratic way , sum up the strange horror of life in the new millennium 	1
be both hugely entertaining and uplifting 	1
a child 's interest and 	1
a good documentary 	1
good trash 	1
