sentence	label
Sri Lanka Reactivates Dormant Death Penalty  COLOMBO (Reuters) - Sri Lanka reactivated its dormant death  penalty Saturday for murder, rape and drug trafficking after a  near 30-year lull, the government said, a day after a high  court judge was murdered in the capital.	0
More Conflicting Reports on Arafat #39;s Health PARIS - There are more conflicting reports today about the health of Palestinian leader Yassar Arafat. The Palestinian Foreign Minister says Arafat is not getting better, but his spokeswoman says his condition is not deteriorating.	0
Safin Makes Early Exit at U.S. Open NEW YORK - Just like at Wimbledon two months ago, Marat Safin exited at the earliest stage of the U.S. Open on Tuesday, bowing meekly to Thomas Enqvist 7-6 (5), 6-4, 3-6, 6-3...	0
China #39;s gross value of import and export reaches US\$ 623.1 bln During the first seven months this years China has further opened to the outside world, says Ma Kai, Director of the State Development Planning Commission.	0
Iran wriggles to block nuclear sanctions bid IRAN is expected to thwart American attempts to send its nuclear dossier to the United Nations Security Council this week, despite a fresh flurry of concerns about its apparent ambitions to make a bomb.	0
Israeli soldiers  quot;killed in Gaza blast quot; Jazeera said eight soldiers were wounded on Sunday and a ninth was missing in addition to the four dead. Israeli sources said there were.	0
Timor ex-governor released from jail FORMER East Timor governor Abilio Jose Soares has been released from jail after a court overturned his conviction over the bloodshed accompanying the island #39;s UN-backed independence referendum.	0
BCCI plans own telecast of Australia series (Reuters) Reuters - The Indian cricket board said on Wednesday it was making arrangements on its own to broadcast next month's test series against Australia, which is under threat because of a raging TV rights dispute.	0
Wilkinson Backs Woodward to Succeed World Cup-winning fly-half Jonny Wilkinson has no doubt former England coach Sir Clive Woodward will succeed in pursuing a new challenge in football.	1
Schu doesn #39;t rule in France Michael Schumacher may rule the roost at the pinnacle of motor sport, but he failed to become  #39;Champion of Champions #39; at the novel event inside Paris #39; Stade de France.	1
Weary Rivera saves day for Yankees again Mariano Rivera smiled easily and talked about how yesterday was better, how the  quot;sun came up today. quot; But his eyes were still weary when he stopped to talk during batting practice before Game 2 of the ALCS last night.	1
2004 Adelaide Test and Taste Experience At the conclusion of the Second Trans-Tasman Test, New Zealand skipper Stephen Fleming talked of his teams inability to withstand the best ever Test attack.	1
'Dream Team' Out of Gold Race After Loss to Argentina  ATHENS (Reuters) - Argentina upset three-times defending  champions the United States 89-81 in their semi-final at the  men's Olympic basketball Friday.	1
Seattle Stops Detroit Lauren Jackson returns from a three-game absence to score 15 points, helping Seattle get an 86-67 victory over the Shock.	1
Sosa fined \$87,400 by Cubs Sammy Sosa was fined \$87,400 -- one day #39;s salary -- for arriving late to the Cubs #39; regular-season finale at Wrigley Field and leaving the game early.	1
Myskina Wins Three to Edge France for Fed Cup Victory In what many expected to be a 5-0 whitewash for the Russians, the Fed Cup finale came down to the final doubles match Sunday in Moscow, with Anastasia Myskina and Vera  quot;The Crying Game quot; Zvonareva edging Marion  quot;Roly Poly quot; Bartoli and Emilie Loit 7-6(5), 7 	1
Schwab posts loss in quarter Discount brokerage Charles Schwab Corp. suffered a \$41 million loss during its fiscal third quarter as it absorbed costs from job cuts and other restructuring steps it hopes will reverse a protracted slump.	2
More Data Sought on Drug for Sex Drive An advisory panel said that the first drug to enhance the sex drive of women should not be approved because of a lack of information about its long-term safety.	2
