sentence	label
Sudan dismisses threat of UN sanctions UNITED NATIONS - Sudanese President Omar el-Bashir said Sunday he isn #39;t afraid of threatened sanctions by the United Nations.  quot;We are afraid neither of the UN nor of its resolution, quot; el-Bashir was quoted as saying by state-run television.	0
Kidnappings Dog Kabul 3 Years After Taliban Defeat  KABUL (Reuters) - Three U.N. workers remained hostages of a  Taliban faction despite hopes they would be freed by the Muslim  festival of Eid which began on Saturday, the third anniversary  of the Taliban's flight from the Afghan capital.	0
Greece in a furor over Macedonia name A US decision to call Macedonia,  quot;Macedonia, quot; has raised the ire of Greece, which is threatening to keep the country out of the European Union.	0
Democratization of Europe Europe #39;s integration project is historically unprecedented. For the past millennium, Europe has lived in an uneasy equilibrium, giving birth to every great empire that dominated and pacified the world in the last 500 years.	0
Tokyo Stocks Advance in Early Trading (AP) AP - Tokyo stocks opened slightly higher Tuesday following Wall Street's modest gains. The dollar was up against the Japanese yen.	0
Vote Count in Disputed Afghan Poll Delayed (Reuters) Reuters - Afghan officials delayed counting ballots\in a historic presidential election on Monday to deal with\complaints of fraud, but several of the candidates appeared to\be pulling back from an initial decision to boycott the vote.	0
Iraq to Widen Arms Amnesty Iraq's interim government will declare\a nationwide arms amnesty next week, but insists the city of Fallujah must turn in foreign militants or face assault,	0
Ex-Kosovo Rebels Face First Hague War Crimes Trial  AMSTERDAM (Reuters) - The first international war crimes  trial of Kosovo Albanians began on Monday, with three former  rebels accused of imprisoning and murdering suspected  collaborators and Serb civilians during the 1998-99 conflict.	0
Mourning #39;s first game after transplant NBA star Alonzo Mourning came back to the court Thursday night in a Nets 2-point-win over the 76ers. BEIJING, Oct. 29 (Xinhuanet) -- NBA star Alonzo Mourning came back to the court Thursday night in a Nets 2-point-win over the 76ers.	1
Top-Seed Spadea Advances at Millennium (AP) AP - Top-seeded Vincent Spadea beat qualifier Hugo Armando 6-3, 1-6, 6-4 Friday night to reach the semifinals of the Millennium International Tennis Championships.	1
Bloodied Harpring Leads Jazz Over Kings (AP) AP - Matt Harpring had 10 points and nine rebounds despite missing much of the first half with a bloody nose, and rookie Kris Humphries scored 13 in the Utah Jazz's 101-88 preseason victory over the Sacramento Kings on Friday night.	1
American Fish Confident About Tough Davis Cup Final  MADRID (Reuters) - The U.S. Davis Cup team is gearing up  for a tough final against strong Spanish opponents on an  unfavorable surface but are optimistic about beating their  hosts, said their semi-final team member Mardy Fish.	1
Utah #39;s Meyer to pick Florida over Notre Dame today? Maybe Urban Meyer is notheaded to Notre Dame after all.According to a report in the Palm Beach Post, Meyer has beenmade an offer to replace Ron Zook as Florida #39;s coach and isexpected to accept it as early as Friday afternoon.	1
OLYMPICS  #39;WILL MAKE 100m PROFIT #39; More than 100million profit is expected to be made from staging the 2012 Olympic Games in London, it has been claimed. The estimate forms part of the London 2012 bid book handed into the International Olympic Committee on Monday.	1
Free of Pain, Haas Renews His Climb In Ranking Tommy Haas wants his name to generate some buzz again, and he took a step in that direction Friday with a second-round victory over Sbastien Grosjean at the U.S. Open.	1
Houston to host 2006 NBA All-Star Game Houston, TX (Sports Network) - The NBA announced on Tuesday that the 55th annual All-Star Game will be played in Houston #39;s Toyota Center during the 2006 season.	1
