sentence	label
you ca n't believe anyone would really buy this stuff . 	0
a bland , obnoxious 88-minute infomercial for universal studios and its ancillary products ... 	0
cheesy 	0
humorless , self-conscious art drivel , 	0
the densest distillation of roberts ' movies 	0
makes your least favorite james bond movie seem as cleverly plotted as the usual suspects 	0
's apparently nothing left to work with , sort of like michael jackson 's nose . 	0
too much resonance 	0
unbearably dull 	0
windtalkers seems to have ransacked every old world war ii movie for overly familiar material . 	0
exit 	0
an mtv , sugar hysteria , and 	0
ennui-hobbled 	0
distaste 	0
only had a week to live 	0
cliched dialogue and perverse escapism 	0
if there 's no art here 	0
no big whoop , nothing new to see 	0
feels like the work of someone who may indeed have finally aged past his prime ... and , perhaps more than he realizes , 	0
hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about 	0
ice age wo n't drop your jaw 	0
of these despicable characters 	0
let 's get this thing over with 	0
as claustrophic , suffocating and chilly 	0
populating its hackneyed and meanspirited storyline with cardboard characters and performers who 	0
though it 's not very well shot or composed or edited 	0
seem like such a bore 	0
self-glorification and a manipulative whitewash 	0
being attempted here that stubbornly refused to gel 	0
like the world of his film , hartley created a monster but did n't know how to handle it . 	0
as predictable as the tides 	0
tattered and ugly past 	0
one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right 	1
able to look ahead and resist living in a past 	1
's something vital about the movie . 	1
the rare movie that 's as crisp and to the point as the novel on which it 's based . 	1
a chilling movie without oppressive gore . 	1
to add the magic that made it all work 	1
in their own idiosyncratic way , sum up the strange horror of life in the new millennium 	1
be both hugely entertaining and uplifting 	1
good trash 	1
astonishing 	1
fun cheese puff 	1
a culture-clash comedy that , in addition to being very funny , 	1
sensuality , and sympathy into a story about two adolescent boys . 	1
takes a fresh and absorbing look at a figure whose legacy had begun to bronze 	1
wonderful ensemble cast 	1
japanese epic 	1
is still charming here . 	1
a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film is less successful on other levels . 	1
intellect and 	1
shining with all the usual spielberg flair , 	1
the solid filmmaking and 	1
that rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film . 	1
an engrossing story that combines psychological drama , sociological reflection , and high-octane thriller . 	1
the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm . 	1
sweet and gentle 	1
, chilling and heart-warming 	1
that propels her into the upper echelons of the directing world 	1
, crisp storytelling 	1
harvard man is something rare and riveting : a wild ride that relies on more than special effects . 	1
a vh1 behind the music special that has something a little more special behind it : music that did n't sell many records but helped change a nation 	1
spite of it 	1
melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold 	1
