sentence	label
ugly and 	0
slow , 	0
horrible . 	0
because your nerves just ca n't take it any more 	0
rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass 's dirgelike score becomes a fang-baring lullaby . 	0
the cutting-room floor of any given daytime soap 	0
smug grin 	0
inert sci-fi action thriller 	0
will find in these characters ' foibles a timeless and unique perspective . 	1
it offers much to absorb and even more to think about after the final frame . 	1
is always welcome 	1
plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel . 	1
who is not only a pianist , but a good human being 	1
a sexy , peculiar and always entertaining costume drama 	1
uncanny 	1
of emotional comfort 	1
