sentence	label
a sequel you can refuse 	0
of how uncompelling the movie is unless it happens to cover your particular area of interest 	0
loses its fire midway , 	0
from the dull 	0
sappy ethnic sleeper 	0
is n't very effective 	0
the film has a problem 	0
bluster and 	0
is strictly routine 	0
find anything to get excited about on this dvd 	0
a characteristically engorged and sloppy 	0
not-so-funny 	0
with tiny little jokes and nary an original idea 	0
so bad in a major movie 	0
overly long and worshipful bio-doc . 	0
the lousy lead performances ... keep the movie from ever reaching the comic heights it obviously desired . 	0
is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill 	0
its shortcomings 	0
mediocre 	0
of predictable narrative rhythms 	0
unfunny one 	0
like a badly edited , 91-minute trailer ( and ) 	0
an instantly forgettable snow-and-stuntwork extravaganza 	0
mostly fool 's 	0
quickly losing its focus , point and purpose in a mess of mixed messages , over-blown drama and bruce willis with a scar 	0
most of jaglom 's self-conscious and gratingly irritating films 	0
it feels more like the pilot episode of a tv series than a feature film 	0
sound like it was co-written by mattel executives and lobbyists for the tinsel industry 	0
overlong documentary about ` the lifestyle . 	0
red lights , a rattling noise 	0
think is supposed to be an attempt at hardass american but sometimes just lapses into unhidden british 	0
hungry-man portions of bad 	0
a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over 	1
the abiding impression 	1
action-packed an experience as a ringside seat 	1
well-made pb & j sandwich 	1
is terrific , 	1
his subject justice 	1
often shocking but ultimately worthwhile 	1
of read my lips 	1
give what can easily be considered career-best performances 	1
, it 's awfully entertaining to watch . 	1
an excellent 90-minute film 	1
is one of world cinema 's most wondrously gifted artists and 	1
delightfully quirky movie to be made from curling 	1
archly funny 	1
romantic comedy with a fresh point of view 	1
this bold move works 	1
he gives the story some soul 	1
extra-large cotton candy 	1
highly entertaining , self-aggrandizing , politically motivated 	1
that it transcends the normal divisions between fiction and nonfiction film 	1
on an elegant visual sense and a talent 	1
anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed 	1
has come to new york city to replace past tragedy with the american dream 	1
is its utter sincerity . 	1
erotically frank 	1
in place for a great film noir 	1
that 's what i liked about it 	1
intrigue 	1
more timely in its despairing vision of corruption 	1
's funny , 	1
evokes the frustration , the awkwardness and the euphoria of growing up 	1
is uniformly superb 	1
