sentence	label
Why don't Jehova's celebrate christmas, b-days etc...?	0
can you send blank cards and postage stamps to people in the durango jail in phx az?	0
White people, how does it feel to get sun burn?  Does it hurt? I'm black, It doesn't hurt us. Are we lucky?	0
I'm a happy new member of the PEN15 club...now what?	0
Why are some atheists so fanatical?	0
Why is it you get thumbs down when you answer a question truthfully in this forum?	0
Are there any U.S. states left that don't have any illegal immigrants?	0
Why you make jokes about Kasachstan?	0
the force that yoda speaks of between the ship and the ground and exist all around -. has anyone in cyberspace	1
Can you solve this equation?	1
Where do you get phospherous?	1
what is the principle behind the instrument which is used to check the blood pressure?	1
Imagine  you are a proton in a hydrogen molecule created during the big bang. how you ended up in tap-mater?	1
is Genovia a real country? as seen in princess diaries?	1
Mathematics Quiz?	1
anyone guess the effects of cryogenic liquid on fissionable material?	1
do any medical experts know whether knuckle cracking is physically harmful?	2
What is the proceedure for Indian Qualified Dentist to work at US?	2
Does sweating help lose weight?	2
For guys to answer only please?	2
im looking for costco.com getting answers to the cost of pharmacy pills.?	2
What should the urine color of a young, healthy person be?	2
What is the best home remedy for sunburn pain?	2
Does anyone know any remedies for stretch marks?	2
what is meant by mass disform spacetime?	3
estimate my essay and say to me about your impression, opinions and thoughts?	3
Do you think the reason why students fail a test is because their teachers asked the wrong questions?	3
What happend to the Tulsa Votech that opened in 1966 on Memorial Drive?	3
Date of Mothers Day?	3
i want to know about design of green hause (kerangka portal )?	3
Anybody know any facts about bluebelly soldiers?	3
how do you do a flag disposal ceremony?	3
the computer will not come up or reboot.  It is a windows xp program want to get xp for free to reinstall?	4
can u answer this 1?	4
have a good recommdation re: search engine optimizer? Other internet mktg tools?	4
Connection to the server cannot be established.?	4
my computer always performs DISK CHECK everytime i startup, what seems to be the problem? how do i stop it?	4
Please tell me the name of best anime to watch & give your views about ATI Radeon Xpress 200 graphic card.?	4
How do I start chatting on internet and having my own blog?  Also do I have to pay for these facilities?	4
"windows pop up window reading ""breakout function activated"" what in the hell is/does this mean?"	4
Which sport is more dynamic, football or soccer?	5
what do u think about barca and arsenal, i want pridiction who is going to win the match today?	5
Best player in NBA?	5
Do you think that Serena and Venus should re-unite again as a doubles team?	5
fastest hundred record by which player?	5
La france merite-elle d'allé en huitieme de final?	5
where can i find a benelli shotgun magazine extension for a 12 super black eagle?	5
What's the reason behind tennis scoring to be as 0-15-30-40-game ?	5
If you were to hire someone to run your errands, what would expect them to do? You would pay, how much?	6
What does the topline and bottomline mean?	6
Can people sell trailors with hoses not hooked up to toilets and no working furnace.?	6
who are the famous and successful entrepreneurs and what are their stories?	6
Do you really think that online Aplications work? And if they do what are the answers they are looking for?	6
how can i propose using rose petals?	6
how do get your mom to buy you a cellphone??	6
Im thinking a a number 1-50 which one is it?	6
can anyone get me the lyrix for ausons new song (my bright idea)?	7
how could i actually talk and see ENRIQUE IGLESIAS?	7
What are some ways that you abbreviate your words in MSN and texts?	7
"Hey when is da backwudz releasing their new album, ""Wood Work""?"	7
"""Dr. John! Dr. John! He's your medicine Man!"" Who sings this song and where can I find the lyrics?"	7
What's the best kind of Gig Bag for an Electric Guitar?	7
What is the funniest movie ever?	7
Is HILARY DUFF just sugar pop?	7
Expectations?	8
Give me tips on male body language to a woman? PLEASE!!!?	8
My spouse is very beautiful, yet I am not sexually attracted, but to others.  Why?	8
Is sex only a physical thing or is it more in the mind?	8
do u like girls with hairy arms ..?	8
Which is the position you think to have sex,in medical and practical?	8
why do you say that for?	8
somebody plz ask a really sexy question so we can really rock this site ??	8
what could the government do to make the military more equal for women?	9
Who is nicer and more cool, a Mexican immigrant or a Mexican American?	9
Would you vote for George Bush or Al Gore if the elections were today?	9
how can i get my green card?	9
can you get in trouble if you talk bad about the president?	9
Are all Texan politicians incapable of telling the truth?	9
where can i look up online if i have a bench warrant?	9
How is NSA spying legal under the Use of Military Force resolution and the War Powers Resolution and Constitut	9
