sentence	label
when a vindictive inspector from the board of education invades their paradise , promising to shut them down , the members of this eccentric and highly dysfunctional family somehow find a way to pull together and win the day .	0
all of this changes when he finds a large mysterious package left on his doorstep .	0
soon discovering that they 're in a strange fourth dimension where our laws of physics do n't apply , they have to unravel the secrets of the `` hypercube `` in order to survive . . .	0
well , there is a boy named kyle who gets a warning from his friend caitlin to not peek .	0
he grew up in the lush village of taj sonapur , where he spent his childhood , indulged by his lovely playmate paro ( aishwarya ) .	0
he asks for the help of his arch-nemesis , dr . hannibal `` the cannibal `` lecter , so that he can be able to catch `` the tooth fairy `` and bring him to justice .	0
the visionary quest begins on the operating table , where a surgeon grafts a prototype ocular implant into his eye socket .	0
also henry coville , an inscrutable professional whiskey-runner , and rat kinneson , quebec bill 's perpetually disconsolate hired man .	0
a haunted , bountiful film that demands patience -- and rewards it .	1
disappointing in comparison to other recent war moviesM-^Eor any other john woo flick for that matter .	1
shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic .	1
while maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among wiseman 's warmest .	1
stuffed to the brim with ideas , american instigator michael moore 's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition .	1
paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .	1
a terrifically deft picture about the thick line that separates movie glamour from the real world , and the thin line between common sense and paranoia .	1
it 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism .	1
