sentence	label
Suu Kyi Proves Tricky Topic for Asia-Europe Summit  HANOI (Reuters) - Leaders from Asia and Europe pledged on  Saturday to tackle everything from climate change to terrorism  but dodged calling for the release of Myanmar democracy icon  Aung San Suu Kyi at the end of their two-day summit.	0
Polish Woman Freed by Iraqi Hostages WARSAW, Poland - A Polish woman who was abducted last month from her apartment in Baghdad has been freed, the Polish prime minister said Saturday.	0
Mega tells nation to accept result JAKARTA - Choking back tears, President Megawati Sukarnoputri edged closer to conceding defeat yesterday, urging Indonesians to accept the results of the country #39;s landmark leadership ballot.	0
Alberta Senate election candidates question Klein's resolve on Senate reform (Canadian Press) Canadian Press - EDMONTON (CP) - Senate reform will not be taken seriously by Ottawa unless Premier Ralph Klein gets more strongly behind the issue, say candidates in Alberta's Senate selection race.	0
Unions firm on deadline for Iraq troop withdrawal Tony Blair was facing a damaging defeat last night over demands for the early withdrawal of British troops from Iraq after failing to buy off the votes of the four big unions at Labour #39;s annual conference.	0
US exit poll gives Karzai victory Afghanistan #39;s election crisis seemed to be over yesterday when the main opposition challenger, Yunus Qanooni, withdrew his threat to boycott the result.	0
Sudan camp siege as UN workers flee Sudanese soldiers surrounded three refugee camps in Darfur yesterday, forcing out aid workers in a development that could worsen the plight of thousands of African tribesmen who have fled the region #39;s smouldering civil war.	0
"Iraq Minister Blasts Iran, Syria, Says Aid Zarqawi (Reuters) Reuters - Iraq's interim defense minister accused\neighbors Iran and Syria on Wednesday of aiding al Qaeda\Islamist Abu Musab al-Zarqawi and former agents of Saddam\Hussein to promote a ""terrorist"" insurgency in Iraq."	0
San Diego Chargers DENVER (Ticker) -- Jake Plummer more than made up for a lack of a running game. Plummer passed for 294 yards and two touchdowns as the Denver Broncos posted a 23-13 victory over the San Diego Chargers in a battle of AFC West Division rivals.	1
Leander-Rikl lose in US Open doubles finals New Delhi: India #39;s tennis ace Leander Paes partnering David Rikl of Czech Republic lost to third-seeded pair of Mark Knowles (Bahamas) and Daniel Nestor (Canada) 3-6, 3-6 in the men #39;s doubles US Open championship in New York.	1
Introduction of new owner expected Mark L. Attanasio is 46 years old. He was born in the Bronx, NY, lives in Los Angeles and made a fortune in investment banking. And he is about to buy a baseball team.	1
Varitek stays one step ahead The first two at-bats were the kind of moments he'd like to forget. Red Sox catcher Jason Varitek looked, for lack of a better word, wobbly in his initial appearances against Anaheim fireballer Bartolo Colon.	1
Smoltz, Lidge big factors in Game 2 The box score says John Smoltz and Brad Lidge did not figure in this Game 2 thriller. Typical of the  quot;win-at-all-costs quot; mind-set that the Astros and Braves carried into 	1
Urlacher out four to six weeks Just when their defense was playing at a high level and sparking a three-game winning streak, the Chicago Bears lost star linebacker Brian Urlacher.	1
Jones #39; Sydney medals safe MARION JONES will be able to keep the three gold and two bronze medals she won at the Sydney 2000 Olympics even if it is proved she was taking banned drugs at the time.	1
Team losing veteran defenders left and right For the second time in a week, the Jacksonville Jaguars have lopped off a veteran who was supposed to provide the team with a consistent outside pass rush.	1
Oracle to PeopleSoft: Drop Poison Pill  SAN FRANCISCO (Reuters) - Oracle Corp. on Monday again  asked PeopleSoft Inc.'s board of directors to rescind an  anti-takeover provision, as the two business software makers  prepared to return to court this week to address one of the  final barriers to the \$9.2-billion takeover bid.	2
Questions About Drug Safety System Emerge After Arthritis Drug &lt;b&gt;...&lt;/b&gt; The Food and Drug Administration insists that until pharmaceutical giant Merck presented new information this week, there was not enough evidence to pull the arthritis drug Vioxx off the market.	2
NZ Exchange Suspends Brokerage; Contacts Fraud Office WELLINGTON (Dow Jones)--The New Zealand Exchange Ltd. (NZX.NZ) said Monday it has suspended Access Brokerage from trading in the stock market, and referred the matter to the Serious Fraud Office, the Securities Commission and the Minister of Commerce.	2
Blockbuster deal? With the over-the-counter movie rental business on the decline, Blockbuster Inc. said Thursday that it wants to buy rival Hollywood Video in a \$1 billion transaction that would include \$700 	2
Retail sales fall more than expected LONDON (Reuters) - Retail sales fell more than expected in July and for the first time in over a year as poor weather pushed down clothing sales sharply. 	2
For Boston Scientific, a potential threat Boston Scientific Corp. could face tougher competition in markets for cardiac products if talks between two of its largest competitors lead to a merger, analysts and investors said.	2
Inflation slips to 2.3 per cent; but some still predict higher &lt;b&gt;...&lt;/b&gt; OTTAWA (CP) - Despite a rise in the price of gasoline last month, the annual inflation rate dipped slightly to 2.3 per cent. However, the core rate of inflation rose a bit more than analysts had expected, fuelling 	2
North California Grocery Union Sets Talks Deadline Unionized Northern California grocery workers union set a Sunday deadline for contract talks and said they would hold a strike vote next week if necessary.	2
You're Athletes, Not Journalists Olympians can do media interviews but they'd better not blog. The International Olympic Committee, interested in protecting lucrative broadcasting contracts, forbids any activity that might upset the networks.	3
US cybersecurity chief resigns The top cybersecurity official in the United States has resigned, a little over a year after joining the Department of Homeland Security, the agency said Friday.	3
Microsoft Cans Windows 2000 SP5 It plans instead to produce an  quot;update rollup quot; in the middle of next year as its last security patch for the operating system.	3
Flip and shoot Nextel Communications Inc. is offering its first camera phone, the Motorola i860, which boasts a large color screen, measuring 2.2 inches and 262,000 colors.	3
'e-Junk' Recycling Still in Its Infancy (AP) AP - When Office Depot, Inc. stores ran an electronics recycling drive last summer that accepted everything from cell phones to televisions, some stores were overwhelmed by the amount of e-trash they received.	3
NASA #39;s Satellite Photo of Hurricane Ivan Summary - (Sep 11, 2004) NASA #39;s Terra satellite took this photograph of Hurricane Ivan as it roared past the island of Jamaica on Saturday.	3
Radio Signal: Hello from Alien Life? Sept. 2, 2004 - An enigmatic radio signal picked up three times from the same area of the sky is a candidate for a call from intelligent alien life, according to New Scientist magazine.	3
After the crash, luck for NASA As recovery teams examined the mangled NASA Genesis probe lodged in the floor of Utah #39;s west desert earlier this month, a crew member spotted a horseshoe in the sand.	3
