sentence	label
Hurricane's fringes lash Jamaica Heavy rains and high winds  pound Jamaica as Hurricane Ivan roars towards the Caribbean island.	0
Ivory Coast in uneasy calm Hundreds of frightened Europeans continued fleeing Ivory Coast on Saturday as an emergency summit on the violence-torn west African country was set to open in Nigeria.	0
British Guantanamo Detainee Alleges Abuse from Jail (Reuters) Reuters - A British detainee at Guantanamo Bay\said in a letter revealed Friday he was tortured and abused\during detention, in what is believed to be the first such\claim to come from inside the prison.	0
Polish Woman Abducted in Iraq A Polish woman has been abducted in Iraq, according to a videotaped message by Iraqi extremists. The tape was aired by al-Jazeera on Thursday.	0
Zimbabwe Sentences 68 Accused Mercenaries to Prison Simon Mann, the British soldier-of-fortune accused of masterminding a botched coup last March against Equatorial Guinea #39;s ruler, was sentenced to seven years in prison 	0
Ivan Remnants Turn Fatal Along East Coast WHEELING, W.Va. - Remnants of Hurricane Ivan made a violent mark across the Southeast and the Appalachians, where several people were killed by falling trees and floods that washed away scores of roads...	0
Stocks to Open Subdued Ahead of Sales Data NEW YORK - U.S. stocks are seen opening in a subdued mood with the release of August's retail sales report likely to influence overall sentiment...	0
Court dismisses bid to halt Pitcairn trials Auckland: The trials of seven Pitcairn men - including the local mayor - on sex charges, will go ahead on the remote Pacific island today after an eleventh-hour bid to stop the hearings failed.	0
Old Firm pair hit with suspensions Celtic #39;s Henri Camara and Nacho Novo of Rangers have been suspended for offences missed by the referee in last month #39;s explosive Old Firm match.	1
Courtney Brown Tells Browns He'll Be Back (AP) AP - Courtney Brown refuses to surrender to injuries. He's already planning another comeback.	1
Big Sam Slams Souey Slur Bolton manager Sam Allardyce rounded on his Newcastle counterpart Graeme Souness tonight for criticising their style of play. Allardyce saw his unsung side reclaim fourth spot in the table after a 2-1 victory at the Reebok Stadium.	1
Hewitt in Quarterfinals at US Open Former champion Lleyton Hewitt beat Karol Beck of Slovakia 6-4, 6-2, 6-2 and rolled into the US Open quarterfinals on Tuesday without dropping a set.	1
No excuses from Tim TIM HENMAN refused to make any excuses for his third-round defeat to Ivan Ljubicic in the Madrid Masters. The top seed had a blood test on Wednesday to discover the cause of his fatigue, but insisted his 4-6, 6-4, 2-6 loss was down to his own poor play.	1
Cowboys 19, Browns 12 Bill Parcells is always toughest on his teams after they win, especially when they win ugly. That means the next eight days could be excruciating for the Dallas Cowboys.	1
Boston Hopes to Make Believers Out of Skeptics  BOSTON (Reuters) - The Boston Red Sox created history, now  they will try to make believers out of skeptics as baseball's  perennial also-rans take on the St Louis Cardinals in a bid to  earn their first World Series title since 1918.	1
Paes-Rikl finishes 2nd best New Delhi: Leander Paes had a mixed day at the US Open on Friday. The Indian Davis Cup star and his Czech partner David Rikl advanced to the mens doubles final but failed to make the mixed doubles title-round in Martina Navratilovas company.	1
Kuwait pumping crude oil at maximum levels Kuwaiti FM says his country is producing oil at maximum capacity to try to stabilise oil prices. NEW DELHI - Kuwait #39;s foreign minister said Wednesday his government was pumping crude to maximum capacity to 	2
ATA Midway gates at center of battle The bidding war between AirTran Airways and Southwest Airlines over bankrupt ATA #39;s Midway business continued Tuesday, revealing a new, competitive world for low-cost carriers.	2
"LifePoint to Buy Rival for \$1 Bln  NEW YORK (Reuters) - Rural hospital operator LifePoint  Hospitals Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LPNT.O target=/stocks/quickinfo/fullquote""&gt;LPNT.O&lt;/A&gt; agreed to buy rival Province Healthcare  Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PRV.N target=/stocks/quickinfo/fullquote""&gt;PRV.N&lt;/A&gt; for \$1.03 billion in cash and stock to broaden its  geographic reach, the companies said on Monday."	2
Concern over inventories drives up oil price NEW YORKOil prices jumped nearly \$2 (US) yesterday after the US government said crude stocks fell to a fresh five-month low last week and distillate fuel inventories barely grew ahead of winter.	2
Not All Jobs Belong To The White Man: Asian Minorities, Affirmative Action, And The Quest For Parity At Work Although a smattering of Chinese, Filipinos, Japanese, Indians, Thais, and others may crow about seeing their kind sitting in prominent positions in corporations and organizations in the USA, these accomplishments become mere cultural high-fives and ritualistic chest-thumping goaded and impishly patronized by 'mainstream society' - the milder and gentler term for the white-dominated populace.	2
Telecom Italia Shares Suspended Shares in Telecom Italia SpA were suspended from trading for two days on Monday, ahead of an expected buyout attempt by the company of its mobile unit Telecom Italia Mobile SpA, or TIM.	2
Oil prices drop, stocks rise on light pre-holiday trading By George Chamberlin , Daily Transcript Financial Correspondent. Stocks moved modestly higher Monday. Investors are likely to do little trading this week because of the Thanksgiving holiday.	2
OPEC kingpin argues against raising quotas or price band VIENNA : OPEC kingpin Saudi Arabia on Monday hinted the cartel would not raise either its official production rate or the price band at a ministerial meeting, as the oil price had stabilised.	2
