sentence	label
after seeing the film , i can tell you that there 's no other reason why anyone should bother remembering it .	0
hate it because it 's lousy .	0
guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .	0
a predictable , manipulative stinker .	0
without shakespeare 's eloquent language , the update is dreary and sluggish .	0
do n't even bother to rent this on video .	0
viewers will need all the luck they can muster just figuring out who 's who in this pretentious mess .	0
it appears as if even the filmmakers did n't know what kind of movie they were making .	0
i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .	0
it 's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .	0
this movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment .	0
philosophically , intellectually and logistically a mess .	0
it jumps around with little logic or continuity , presenting backstage bytes of information that never amount to a satisfying complete picture of this particular , anciently demanding métier .	0
once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny .	0
... an hour-and-a-half of inoffensive , unmemorable filler .	0
the director , with his fake backdrops and stately pacing , never settles on a consistent tone .	0
but this time , the old mib label stands for milder is n't better .	1
what happens when something goes bump in the night and nobody cares ?	1
a brutally dry satire of middle american numbness .	1
the movie is a mess from start to finish .	1
what goes on for the 110 minutes of `` panic room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .	1
ah-nuld 's action hero days might be over .	1
a big meal of cliches that the talented cast generally chokes on .	1
it made me realize that we really have n't had a good cheesy b-movie playing in theaters since ... well ... since last week 's reign of fire .	1
like coming into a long-running , well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six .	1
it 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long .	1
feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake .	1
the film has a kind of hard , cold effect .	1
ultimately , in the history of the academy , people may be wondering what all that jazz was about `` chicago '' in 2002 .	1
represents the depths to which the girls-behaving-badly film has fallen .	1
by-the-numbers yarn .	1
director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great .	1
the entire movie has a truncated feeling , but what 's available is lovely and lovable .	2
while we want macdowell 's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her .	2
we get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle .	2
the spalding gray equivalent of a teen gross-out comedy .	2
schnitzler 's film has a great hook , some clever bits and well-drawn , if standard issue , characters , but is still only partly satisfying .	2
as crimes go , writer-director michael kalesniko 's how to kill your neighbor 's dog is slight but unendurable .	2
noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .	2
jarecki and gibney do find enough material to bring kissinger 's record into question and explain how the diplomat 's tweaked version of statecraft may have cost thousands and possibly millions of lives .	2
a frustrating yet deeply watchable melodrama that makes you think it 's a tougher picture than it is .	2
most of the characters come off as pantomimesque sterotypes .	2
there 's a lot of good material here , but there 's also a lot of redundancy and unsuccessful crudeness accompanying it .	2
opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .	2
would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ?	2
try hell house , which documents the cautionary christian spook-a-rama of the same name .	2
ze movie starts out so funny , then she is nothing .	2
brainy , artistic and muted , almost to the point of suffocation .	2
chaiken ably balances real-time rhythms with propulsive incident .	3
hashiguchi uses the situation to evoke a japan bustling atop an undercurrent of loneliness and isolation .	3
as a film director , labute continues to improve .	3
the film is a fierce dance of destruction .	3
this story of a determined woman 's courage to find her husband in a war zone offers winning performances and some effecting moments .	3
a little better than sorcerer 's stone .	3
all in all , it 's a pretty good execution of a story that 's a lot richer than the ones hollywood action screenwriters usually come up with on their own .	3
maryam is a small film , but it offers large rewards .	3
a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .	3
changing lanes tries for more .	3
before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience .	3
... a light , yet engrossing piece .	3
the heat of the moment prevails .	3
amy and matthew have a bit of a phony relationship , but the film works in spite of it .	3
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite .	3
a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .	3
a surprisingly funny movie .	4
a remarkable film by bernard rose .	4
between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season .	4
consider it ` perfection . '	4
but mr. polanski creates images even more haunting than those in mr. spielberg 's 1993 classic .	4
it 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .	4
a captivating new film .	4
best indie of the year , so far .	4
very well written and directed with brutal honesty and respect for its audience .	4
almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . '	4
it 's a glorious spectacle like those d.w. griffith made in the early days of silent film .	4
miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .	4
gay or straight , kissing jessica stein is one of the greatest date movies in years .	4
an enjoyable experience .	4
this odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .	4
cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective .	4
