sentence	label
The service and price are fine.  We are very disappointed with the food.  Fried rice is the best dish that we had.  Way too much batter on calamari.  Shrimp tempura was very fishy.   Most importantly, the sushi was not fresh, you can see it by the color of the fish.  I really would not recommend this place to anyone.	0
The wait staff was nice. I ordered a burger that came with a moldy bun. When I told the waitress the cook only sent me a fresh bun rather than remaking the burger. I refused to eat it a got a hassle when I told them I wasnt going to pay. On the way out I peeked in the kitchen. It was dirty. Not just new dirt but nasty buildup around the grill and fryers.	0
waaaay too crowded and absurdly expensive drinks. security inside would not let us stand for one second, made us keep walking back and forth. the dance floor was a mosh pit and was not fun. I got separated from my friends and only stayed for an hour	0
If you tell someone 20 min for food to be ready there is no reason it should take an hour for it to be ready. Some people have kids to feed and they can't be wasting an hour sitting in your lobby listening to your workers talk about their eyebrows needing to get done. I am a manager where I work and if I ever caught my crew on their phone and talking in front of an unhappy customer they would be sent home for the night seems how they don't want to be there as it is. As I made it clear I was unhappy did I see the manager... No... Only the young girls taking the orders who have no clue what customer service is. It takes more then hiring an employee to make them valuable. This establishment needs training across the board.	0
I sigh as a write this....we went for food. It wasn't very good. It wasn't bad, just boring, overpriced, and salty. I suppose the name of the restaurant should've been an indicator.\n\nThe pina colada was meh.\n\nI wished I was either at a dive Mexican restaurant or somewhere like El Zocalo. Anywhere would've been better really.\n\nIt was irritating paying over forty dollars for two people for such a disappointing meal.  Next time I'll check Yelp first.	0
Yuk. Dirty and gross	0
"If I can give this location a negative rating I would. I was young and naive and they took full advantage of that. I went in looking for a car and the staff there was more than willing to help me. I told him what my price range was and he showed me which cars would fit my needs. I went for the 2005 Mitsubishi Galant and told the guy I would come back when I received my check. When I did come back all of a sudden the amount previously agreed upon was changed and so were the payments but I needed a care ASAP so I agreed and paid. I was told they would put gas in the car then the day of I realized there was no gas in the car. The car didn't have a stereo and when I mentioned this they gave me one that didn't match what was suppose to be in the car. My car broke down MULTIPLE TIMES ON THE FREEWAY. All 4 tires blew out on the freeway as well which was later discovered that they put retreaded tires on the car. They somehow \""lost\"" a payment and when I spoke to the manager he said he would waive the next payment WELL THAT WAS A LIE. When I went back up there they told me I was 2 payments behind (because of the so called lost payment and the lie the manager fed me to get me out the damn place). Luckily I had proof the \""lost\"" payment was actually given to them since I had my receipts in the car for EVERY PAYMENT that was provided from them. I was so fed up I ended up basically sitting in the dealership with my family refusing to leave telling everyone that came in what they were really all about... literally every person turned around and did not make a purchase and obviously they kicked us out so I called the police on them (which apparently is a normal thing at this location according to the police officer). He made sure I didn't have to pay the next payment but after dealing with them for months and having constant problems with the staff and the car I just let them repossess the car... The cost to fix it would've been more than the actual value of the car. Never go here they will lie and manipulate the situation at any cost."	0
"Let's see....where to begin. There was so much wrong that my head is still spinning. \n\nA group of us went here last night for a friends 40th birthday. Being 7 o'clock Saturday night, we expected the place to be slammed, but it wasn't, with several tables empty.\n\nLet's being with the service. Terrible; nonexistent. The 6 of us were sat in a section the same time another party of 12 sat. Our drink order was taken fairly quickly. Nothing difficult, waters and iced tea. After about 10 minutes we realized that we hadn't received our drinks, despite 5 staff members standing behind the hostess counter, not 10 feet away, shooting the shit and looking at their phones. We finally went to speak to the manager that if they were going to give this one waitress 2 large parties at the same time, that perhaps someone should give her some help running food and drinks. Despite this, another 5 minutes went by before we saw our drinks. Our order was taken and we began waiting for our food. And we waited, and waited, and waited some more. About 30 minutes, with empty glasses at our tables only filled once. At about the 20 minute mark, the manager stopped by and said our food should be out shortly. I guess 10 minutes is short time. Mind you, still 3 or 4 staff standing idly at the hostess stand. We were there about 2 hours for a meal that should have taken about an hour because of a staff that doesn't give two shits about providing good, prompt service. In fact a woman at the table of 12 complained to another manager and supervisor that was on duty, and as they passed by our table afterwards the supervisor was heard saying, \""How about the attitude on that bitch.\"" NOT GOOD, SADDLE RANCH.\n\nAnd now the food. Ugh. Let's set the stage with what we ordered. Extra thick pork chop with bourbon glaze, baseball sirloin (rare), 2 prime rib (rare, and medium rare), and 2 kids meals. So the food comes out and we dig in. The sirloin came out on point, but was told it was nothing special, with little flavor. The prime ribs were another story. The rare came out medium and the medium rare came out medium well. Naturally we pointed it out and they took them back to the kitchen to fetch the correct cooked items. The manager comes back and says that they had run out of medium rares and that the rare cut that came out was in fact the last rare cut of the night, so naturally it cooked though to medium. Why the didn't tell us this at the time of placing the order is beyond all of us at this point, now that we are nearly an hour into our sitting; so we just dug through the ones that were available. The extra thick chop was about an inch thick. A thick cut should be moist. This was quite possibly the driest chop I've ever had and the glaze was flat and flavorless. All came with veggies and a side. My chop came with about half the portions that the prime ribs received. \n\nI will give the manager a little bit of credit as she brought out 2 deserts and comped one of the prime ribs. This actually saved them from getting zero stars, but it was far little too late. In the 2 hours we were there, our glasses only got filled 3 times. NEVER, NEVER, NEVER AGAIN. This was by far, hands down, the poorest display of service I have ever experienced at an eating establishment."	0
We picked out desserts - purple taro cake, black forest cake, egg custard and cappuccino mousse.  It is hard to believe but over the course of the following several days we shared each one and all were unexceptional.	0
We have wanted to try this place for awhile. Yuk I can't even say it was american Mexican sad to say we would have been better with Taco Bell. The service was poor and the enchilada sauce tasted like cheap canned sauce. We love a good taco shop this is not it. My fianc\u00e9 says they should be arrested for pretending to be a authentic Mexican place lol. The shredded beef chimichanga woah they fried the lettuce in the burrito. Never again	0
