sentence	label
What would you buy from Boy Scouts?	0
How aware are you of what Lev. 18:22 and Lev 20:13 in the Bible (in GOD given Hebrew) REALLY means?	0
what are some reasons why homeless people shouldn't be goverment, family, or society's responsibility?	0
What Languages Do You Speak?	0
what do you know about islam ? what are your sources? have you ever tried to study it?	0
Do you have powers?	0
Did you ever stop to think that homeless people might just really like the outdoors?	0
"looking 4 the name of a town, capital of its region, with 300,000 inhab, whose name begins ""M"" & ends ""E"""	0
am i gonna marry the guy @ church that plays the elecric guitar?	0
Where do you see yourself in 5 years?	0
What do you think of those who deny the trinity such as the Oneness?	0
Which is worse?	0
How long should we pray for something before we give up?	0
If God told you what will come you a prophecy and that you have to fufill it would you?	0
Did Jesus actually exist ?	0
what are the colours use in celebrating valentine and which countries started.?	0
In which website can i find an African elephant ear?	1
solve 4a^2-12ab+9b^2?	1
Do you think we gonna have a coldest winter this year than ever or just same as usual?	1
another name for bacteria?	1
how does a plant reproduces?	1
Why do Uranus and Venus have opposite spins even though rotation of planets is due to gravity of the sun?	1
boolean algebra simplify the following expression ABC+ABD+C'D?	1
how may life be affected by the depletion of the ozone layer?	1
what would happen to earth if it did not have a magnetic field?	1
what is the weather like...?	1
Is there an active website out there that one could asked questions regarding college mathetics?	1
what kind of bio sensor can u be used to check thyroxin levels in blood?	1
what is Arrhenius equation?	1
wat is technology??	1
can somebody give me information about....?	1
The condensed structural formula of 5-butyldecane?	1
Cloudiness on contacts?	2
Birth Control?	2
How to get motivated to use a Treadmill?	2
is there a pill or sumthing?	2
How do you keep your feet from being dried out and yucky?  For a small amount of money?	2
is it good for me to get married because im disabled?	2
How can i make my penis grow more, in a natural way?	2
whats worse?	2
when i pull my foreskin up,it hurts,i tried too continue but i stop,plz help me?	2
can any one tell me how  to lose s stone in weight fast?	2
what are the best dietary suplements?	2
how do i treat a yeast infection?	2
What are the health differences between taking Stacker-2 and Creatine supplements?	2
Is it healthy?	2
how often should i work out to build muscles?	2
Stop a bad habit?	2
Do they still teach sex ed in school?  and if they do - does anyone listen?	3
Math problems?	3
Is this true or false?	3
Na2(subscript)SO4(sub)(aq)+BaCl2(sub)(a) yeilds?	3
Why is the most used pencil called #2? Will they ever switch it to the #1 spot, and are there more numbers?	3
what should a Doctor do to become a professor?	3
english model question papers answers?	3
For my homework i need to know, Why did Henry VII institute anglicanism in england?	3
what is the best university for broadcasting and /or political journalism?	3
How do  you decide what  subject to do your thesis on?	3
How much revenue will generated with this World Cup in Germany?	3
Do possoms play possom?	3
who invented fireworks?	3
I need to tell the teacher that i lost my homework with out getting in trouble, how should i do it????????????	3
Best quote(s)?	3
how much time do a child molester offender gets for 1st to 3rd offense?	3
What are some good downloads for star wars jedi knight jedi academy?  And what site?	4
What is the the best combination of security software for PC?	4
How can i sheare network with other computer?	4
How do I keep my harry cat off my key board?	4
can someone find out where i live by getting my ip address off messager?	4
do u know ho to make Dell speakers work?	4
How do I delete windows 98?	4
Has myspace changed your life?	4
How can I stop my microsoft office program from opening up when I email someone from messenger?	4
Zonealarm keeps telling me that IS Service is trying to access my PC. What or who is IS Service?	4
"what is diferance between IDE and USB hard disk 's speed""?"	4
i can't install my printer in my desktop computer.the wizard cant find software on my cd rom.what do i do?	4
Are there any sex chats?	4
How do you work Trillian?	4
Is Avast's Network Shield feature same as a firewall?I m using ZoneAlarm firewll.Can I use both these program?	4
how do i be able to print out IM messages beyond 1st page?	4
Are squats bad for baseball players?	5
Do you think underdog teams are under-publicize?	5
Boys' swimming lessons conducted in the nude in decades past -- how common? What was that like?	5
Shouldn't usc be #2?	5
Is Bonds really a steriod user?	5
Name an athlete of any sport who got better as his career came to an end?	5
did e.j chavez play for chicago white sox?	5
CAN DUNGA BE COMPARED to LIPPI AND SCOLARI?	5
What is the etiquite for an aikido dojo?	5
ducks or flames?  who do you want to win in this series?	5
do you guys believe that if you put your mind to it, you can really make the unexpected to get accomplished?	5
whom  would you rate higher - Shane Warne or Muralitharan?	5
looking for lizardskin deck shoes?	5
Who will win the AFC championship?	5
are there any new zealanders in the nfl?	5
where is al goldis?	5
cingular promotions 2 phones?	6
Selling vs. Renting?	6
is this compony real North American p.o.box 11046 Fort Launderale, FL 33339,?	6
What are things sisters can do on friday nights?	6
UK. House purchase?	6
If you had a strong enough telescope, that could look around the earth , could you see your back- side ?	6
why is the entertainment book losing so much value each year?	6
What's the current world market price of sugar?	6
What do i say to get my dad to let me have a g/f???	6
Is there anyone here who wants to be loved deeply and unconditionally?	6
Im going on a double date tonight with this girl I knew in high school and we hate eachother what should i do?	6
Why must we live?	6
Why BSNL charges service tax on rent ?	6
when and how do most people get the diease bipolar?	6
How does one obtain a personal loan without credit check?	6
Is today's media more opinion based rather than factual?	6
can i search for my favorite mp3 in ww.mtv.com?	7
A joke!  About a boy in a supermall who approaches a cop!?	7
Is all this horoscope stuff really work?	7
Why isn't there a mouse-flavored cat food?	7
Do you have a nickname for your vehicle?	7
How tall is Justin Hartley?	7
I am obsessed with Jewel.  Is Shakira going to be jealous?	7
if a guy says he loves you, then how do you know hes telling the truth?	7
which one is more attractive to you ?nikol kidman or jenifer lopez why?	7
whats the winning lottery numbers for the next draw please?	7
What can I write in my feedback to this....?	7
"what's the best way to win the tv show ""big brother""?"	7
I need a job. Can u help me find a job thats 15+?	7
The best movie of all time?	7
OK kiddies pop quiz!  Which came first: Ska or Reggae?	7
Who thinks that Bobby and Kittie from X-MEN 3 will hook up? (spoilers if you havent seen movie)?	7
Can a judge marry a couple?	8
Whats the feeling you get when your supposed to be horny???	8
There's this guy that I really like...?	8
If you had to name one thing you would find most difficult to forgive in your lover, what would it be?	8
"if a girl tells u she thinks that ""we need to be apart"" what in thee blue hell does that mean exactly?"	8
good morning to u yahoo india pals?	8
My husband is cheating on me. Do I confront him or just go to a lawyer?	8
do any playboy bunnies want to live in my mansion with me?	8
Only for girls......!?	8
I've got some chocolate biscuits. Anyone want a date ?	8
Can a thirthteen year older be boyfriend with an eighteen year old?	8
Is it okay to go out with my teacher's son????	8
"What does ""twurkin"" mean?"	8
i no he likes,me but he has a GF,i no he likes me bc how he looks at me,he also tells me his news 1st?	8
i  met agirl in club and i feelt so conected with here.we didnt have sex and i didnt get here number what shol	8
My sister is mad at me because I dont come and see her anymore. Now she will not talk to me.?	8
Zionists have a crucial impact on the USA policies. Is USA directed by Zionists? Is it independence?	9
Got a Parking Ticket on Thanksgiving! Help!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\nThanksgiving!?	9
Bush or no bush which is better for the US.?	9
Immigration:Start more farms in Mexico, solve a lot of problems?	9
Why is it we go to war with a country, then we have to rebuild their country????  War is war!!!!?	9
Why is Right Wing Journalism all about sensationalist broadcasts e.g Fox News?	9
Before Iraq His Bushyness was telling us to buy duck tape. Is this guy lost in space.?	9
how do you have to be to get your liscense in Georgia?	9
Are lawyers considered doctors?	9
Did You Vote For Our President? Why, and any regrets?	9
as of 2006 who is the secratary of treasure?	9
what will the feds do if recreational use of marijuana is voted in on tuesday in nevada?	9
Did you hear where Snap, Crackle, and Pop live now?	9
Should there be a class action lawsuit?	9
What is a genuine Divine Government?	9
Islamic laws versus US law?	9
