sentence	label
Thessalonians 4?	0
Irish Aran Sweater Patterns with regard to clans?	0
who reads the bible?	0
Are you content?	0
does anyone think christians are white trash or other ethinic trash?	0
is there a good way?	0
Monogamy???	0
In the Islamic religion, who was Allah?	0
what is 250% more than 200?	1
what are the branches of chemistry?	1
what causes high and low tide?	1
2 Zn + 02 --- 2 ZnO. This tells us that 1 mole of Zn produces 1 mole of ZnO. Am I right?	1
Does lightening strike water?	1
How did supposedly recessive genes become dominant among people of northern European descent?	1
Can anyone tell me about a Dr. Bleuzer?	1
how do use my blood type to make a punnett square?	1
cocaine use????????	2
Mens Nipples ?	2
What is the best face wash for oily, acne prone skin?	2
Contact Lenses Solution taken off market?	2
how do you stop a hiccup?	2
What do you all think of this??  Cell phones cook eggs??  Is this true??	2
Why has my 13 1/2 year old male american eskimo dog continusally have seizures all of a sudden?	2
Can not paying your medical bills affect your credit rating in North Carolina? What else can it affect?	2
Could someone please give me an example of a backword syntax used in a sentence.?	3
what is chordata?	3
Does anybody know about a judge named Oscar Adams?	3
What was it like in London 1872?	3
Is it worth it to study musical theatre in England, instead of in the U.S.?	3
I can't understand these, can you explain these to me?	3
Does anyone else know how to become an astronautical engineer??	3
i need a good site to find info on the assassination of president lincoln!!!!!! im doing a reaserch paper!!?	3
windows media player11?	4
Is copying a JPEG onto a Music CD as good as onto a Data CD?	4
I entered the wrong cell phone number when it asked if I would like to receive emails.  How do change number?	4
How much of my available RAM am I using?	4
Which proxy server is best in performance?	4
How can install 'Black and White 2' on my computer?	4
Why is the arrow which represents the mouse on screen tilted to the left but when its the hand it is not?	4
how does one stop oneself from being booted out of a chat room?	4
who is instrested in swimming?	5
Should gurls race go-karts?	5
Who is better???	5
Is Torrie really going out with Carlito or is that just for the show?	5
what's the slogan of England team on this world cup 2006,germany??	5
What is the NIT?  And in is basketball?	5
Start at RB for week 13?	5
Is WWE fake?	5
what is the best way to invest  your money, a house in florida or in a mutual fund with interes t of 8%?	6
I have a long lost friend who died may 9,2004.  i just found out today, is there any free obtituary searches?	6
do you know any thing about quest international?	6
Pros & Cons of having online store?	6
do you think spongebob is gay?	6
Any body have MySpace ?	6
What do you think of the claims service that Norwich Union offers?	6
"I have an 8page research paper do n i need to kno wha happened on ""the march to Versailles""? please help"	6
fastest rollercoaster?	7
does Dolph Lundgren have a wife?	7
Will Tomkitten be cuter than Baby Spears?	7
Can someone tell me the Kingdom Hearts 2 storyline in summarization?	7
Is it possible that K-Fed has earned his ridicule all by himself?	7
"Where can I find the Shrek 2 song ""Hallelujah""?"	7
Piano Acustic Cable-Nelson?	7
how do you convert an M4P to a MP3?	7
help me My x boyfriend wonts to be friends what should i do about it?	8
i tell my partmer i want space and they dont give it? i do want to eventually be with this person but its hard	8
Date Ideas???	8
Girls, what starts to get you naturally lubricated?	8
what do you do when your best friend just goes and disses you??	8
Does anyone else have parents who expect you  to disappear at 18?	8
question for married people?	8
What does that physical ache in your stomach and heart mean when someone you love leaves?	8
what is the name of the person who founded Georgia?	9
Liberals/conservatives elected to the Supreme Court tend to produce liberal/conservative decisions?	9
This will get the liberals going!?	9
Flying the Texas Flag?	9
How do I sue spammers?	9
Are you an idiot if you believe what President Bush Say's?	9
"do you think condi (""beaver teeth"") rice has left two red lines on bush's dong?"	9
Analyse the American system of government.?	9
