sentence	label
it 's an 88-minute highlight reel that 's 86 minutes too long .	0
it 's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland .	0
it 's probably not easy to make such a worthless film ...	0
because the intelligence level of the characters must be low , very low , very very low , for the masquerade to work , the movie contains no wit , only labored gags .	0
sluggish , tonally uneven .	0
what 's hard to understand is why anybody picked it up .	0
i 'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by vincent r. nebrida or the gutless direction by laurice guillen .	0
so boring that even its target audience talked all the way through it .	0
the film ultimately offers nothing more than people in an urban jungle needing other people to survive ...	1
call me a cynic , but there 's something awfully deadly about any movie with a life-affirming message .	1
too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley 's least accessible screed yet .	1
it 's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman .	1
excruciatingly unfunny and pitifully unromantic .	1
it 's a glorified sitcom , and a long , unfunny one at that .	1
tends to plod .	1
an awkwardly contrived exercise in magic realism .	1
they were right .	2
only those most addicted to film violence in all its forms will find anything here to appreciate .	2
the vistas are sweeping and the acting is far from painful .	2
don michael paul uses quick-cuts , -lrb- very -rrb- large shadows and wide-angle shots taken from a distance to hide the liberal use of a body double -lrb- for seagal -rrb- .	2
the director and her capable cast appear to be caught in a heady whirl of new age-inspired good intentions , but the spell they cast is n't the least bit mesmerizing .	2
both the crime story and the love story are unusual .	2
yet another weepy southern bore-athon .	2
an unintentional parody of every teen movie made in the last five years .	2
a mature , deeply felt fantasy of a director 's travel through 300 years of russian history .	3
succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides .	3
the acting , for the most part , is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans .	3
a four star performance from kevin kline who unfortunately works with a two star script .	3
and for many of us , that 's good enough .	3
a film that 's flawed and brilliant in equal measure .	3
a solidly entertaining little film .	3
its rawness and vitality give it considerable punch .	3
both lead performances are oscar-size .	4
rich in shadowy metaphor and as sharp as a samurai sword , jiang wen 's devils on the doorstep is a wartime farce in the alternately comic and gut-wrenching style of joseph heller or kurt vonnegut .	4
this comic gem is as delightful as it is derivative .	4
he nonetheless appreciates the art and reveals a music scene that transcends culture and race .	4
a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .	4
what a concept , what an idea , what a thrill ride .	4
a graceful , moving tribute to the courage of new york 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice .	4
this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .	4
