sentence	label
burns gets caught up in the rush of slapstick thoroughfare . 	0
lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s . 	0
poo 	0
the tortured husband 	0
few sleepless hours 	0
bogs down in a surfeit of characters 	0
grow boring ... which proves that rohmer still has a sense of his audience 	0
for every cheesy scene 	0
no other purpose 	0
dying fall 	0
doing nothing 	0
dabbles all around 	0
find yourself rooting for the monsters in a horror movie 	0
is ) looking down at your watch and realizing serving sara is n't even halfway through . 	0
absurdist 	0
hold dear about cinema , only now it 's begun to split up so that it can do even more damage 	0
been conjured up only 10 minutes prior to filming 	0
is sadly 	0
if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure 	0
simple misfire 	0
a besotted and obvious drama 	0
a very depressing movie 	0
the sorriest and most 	0
's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess 	0
that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer 	0
prove more distressing 	0
shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper . 	0
bother if you 're going to subjugate truth to the tear-jerking demands of soap opera 	0
does n't offer much in terms of plot or acting 	0
such a stultifying 	0
been told and retold 	0
the fun wears thin -- then out -- when there 's nothing else happening 	0
surprisingly powerful and universal 	1
the line between sappy and sanguine 	1
profundity 	1
the result is somewhat satisfying 	1
soulful development 	1
has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero 	1
great performances 	1
this beautifully animated epic is never dull . 	1
he can outgag any of those young whippersnappers making moving pictures today 	1
future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized 	1
especially grateful for freedom 	1
some startling , surrealistic moments 	1
a heart , mind or humor of its own 	1
sweet as greenfingers 	1
this movie is to be cherished . 	1
humor and humanity 	1
it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression 	1
under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely 	1
with a game supporting cast 	1
even if the naipaul original remains the real masterpiece 	1
portrays young brendan with his usual intelligence and subtlety , 	1
graceful dual narrative 	1
everybody loves a david and goliath story , and this one is told almost entirely from david 's point of view . 	1
i 've never seen or heard anything quite like this film , and i recommend it for its originality alone 	1
a gorgeous film - vivid with color , music and life 	1
surprisingly touching 	1
this stylish film 	1
to remarkable performances 	1
this space-based homage to robert louis stevenson 's treasure island fires on all plasma conduits . 	1
held my attention 	1
an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character 	1
crisp framing 	1
