sentence	label
's simply stupid , irrelevant and deeply , truly , bottomlessly cynical . 	0
being a total rehash 	0
a generic bloodbath 	0
sanctimonious 	0
donovan ... squanders his main asset 	0
general audiences might not come away with a greater knowledge of the facts of cuban music 	0
an abyss 	0
this is a film living far too much in its own head . 	0
tries too hard 	0
that stretches the running time about 10 minutes 	0
there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending . 	0
too bad none of it is funny . 	0
a movie that ca n't get sufficient distance from leroy 's 	0
91-minute trailer 	0
is workmanlike in the extreme . 	0
are totally estranged from reality . 	0
and mawkish dialogue 	0
then it 's the perfect cure for insomnia . 	0
of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects 	0
all the blanket statements and dime-store ruminations on vanity 	0
marred beyond redemption 	0
the annoying score 	0
back-stabbing 	0
because both are just actory concoctions , defined by childlike dimness and a handful of quirks 	0
rambling 	0
unfolds as one of the most politically audacious films of recent decades from any country , but especially from france 	0
the ridiculous bolero 	0
difficult , endless work 	0
staged like `` rosemary 's baby , '' but is not as well-conceived as either of those films . 	0
is akin to a reader 's digest condensed version of the source material . 	0
awkward interplay and utter lack 	0
gets way too mushy -- and in a relatively short amount of time . 	0
into the trap of pretention 	0
the movie is a lumbering load of hokum but 	0
you have nothing better to do with 94 minutes 	0
tiresomely derivative and hammily acted . 	0
the nerve-raked acting , 	0
seem less of a trifle if ms. sugarman followed through on her defiance of the saccharine 	0
i can analyze this movie in three words : thumbs friggin ' down . 	0
it was n't the subject matter that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second 	0
a blown-out vein 	0
i could n't help but feel the wasted potential of this slapstick comedy . 	0
the frustration , 	0
is like sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables 	0
with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film 	0
has been overexposed , redolent of a thousand cliches , and 	0
fairly predictable psychological thriller 	0
, at least terribly monotonous 	0
forgotten 10 minutes 	0
inappropriate 	0
graceless and devoid 	0
to imagine that even very small children will be impressed by this tired retread 	0
dying a slow death 	0
, it 's one of the worst of the entire franchise . 	0
to split up so that it can do even more damage 	0
which leaves any true emotional connection or identification frustratingly out of reach 	0
explode obnoxiously into 2,500 screens 	0
cox offers plenty of glimpses at existing photos , but there are no movies of nijinsky , so instead the director treats us to an aimless hodgepodge . 	0
... one resurrection too many . 	0
of tastelessness and gall 	0
seem tired 	0
too literally 	0
feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams 	0
shreve 's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less-compelling soap opera . 	0
the biggest names in japanese anime , with impressive results 	1
of quality 	1
notwithstanding my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , 	1
allows a gawky actor like spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range 	1
dramatic interest 	1
true 	1
a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium 	1
terrific performances , great to look at , and funny 	1
about kicking undead *** 	1
'' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . 	1
engaging than the usual fantasies hollywood produces 	1
timely and 	1
yes , that 's right 	1
terrific casting and solid execution give all three stories life . 	1
are in place for a great film noir 	1
this modern mob music drama never fails to fascinate . 	1
the sight of the spaceship on the launching pad is duly impressive in imax dimensions , as are shots of the astronauts floating in their cabins . 	1
it 's definitely a step in the right direction . 	1
the film is less the cheap thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably and dangerously collide . 	1
it 's also pretty funny 	1
only the most hardhearted scrooge could fail to respond 	1
remarkable performance 	1
a minimalist beauty 	1
holm does his sly , intricate magic , and 	1
a pleasant distraction , 	1
keenly observed and refreshingly natural , swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s.c. , to the adrenaline jolt of a sudden lunch rush at the diner . 	1
it will warm your heart 	1
binks 	1
a slight but sweet film 	1
the two and 	1
is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye 	1
continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means . 	1
deliberately and devotedly constructed 	1
does so without compromising that complexity 	1
whatever complaints i might have , i 'd take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any time . 	1
caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . 	1
of genuine insight into the urban heart 	1
natural , even-flowing tone 	1
some nice twists 	1
as another key contribution 	1
enjoy the perfectly pitched web of tension that chabrol spins 	1
a well-crafted film that is all the more remarkable because it 	1
's just brilliant in this 	1
rises above easy , cynical potshots at morally bankrupt characters ... 	1
outrageously creative action 	1
teaming 	1
the humor is recognizably plympton 	1
engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , 	1
but it does have one saving grace . 	1
offer some modest amusements when one has nothing else to watch 	1
santa clause 2 ' is wondrously creative . 	1
with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer 	1
a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices . 	1
is a treat . 	1
a flawed but engrossing thriller . 	1
how they make their choices , and 	1
's a feel-good movie about which you can actually feel good . 	1
symbolic 	1
the best ` old neighborhood ' project 	1
deftly captures 	1
astonishingly skillful and moving ... it could become a historically significant work as well as a masterfully made one . 	1
is about something very interesting and odd that 	1
