sentence	label
Straw Arrives in Crisis-Hit Darfur By John Deane, Chief Political Correspondent, PA News, in Darfur. Foreign Secretary Jack Straw arrived in the violence-plagued Darfur region of Sudan today to experience at first hand the plight of refugees driven from their homes by marauding militiamen.	0
 #39;Unknowns #39; stirring Palestinian race In an election dominated by a jailed intifada leader and a moderate veteran negotiator who both come from the ruling 	0
No pigs with avian flu in Chinese mainland: Ministry There are no pigs in the Chinese mainland infected with the H5N1 virus, or avian flu virus, and relevant research has reached no clear conclusion on H5N1 infecting pigs, announced 	0
Another Buddhist Beheaded in Thai South Revenge  BANGKOK (Reuters) - Suspected Muslim militants beheaded an  elderly man in Thailand's south in revenge for the deaths of 85  Muslim protesters last month, the second Buddhist decapitated  in a week, police said on Tuesday.	0
Blair Hopeful of Iran, N. Korean Compliance  LONDON (Reuters) - British Prime Minister Tony Blair said  on Wednesday the international community was closer than ever  to making North Korea and Iran accept its demands to halt  nuclear programs.	0
Kerry Courts Blacks, Hispanics With Ads (AP) AP - John Kerry and his allies are intensifying their efforts to reach out to blacks and Hispanics with waves of new advertisements meant to energize two groups that historically side with the Democratic Party.	0
Sudan deploys additional 2,000 policemen in Darfur KHARTOUM, Aug. 17 (Xinhuanet) -- The Sudanese government said on Tuesday that it has deployed another 2,000 policemen in Darfur to secure the situation in the area under an agreement with the United Nations. 	0
Bush leads way on campaign trail President  Bush says better job figures show his policies are working, as a new opinion poll puts him in the lead.	0
Weis decision: Irish make their move After being turned down by Urban Meyer and spurned by other big-name coaches (in some cases before the coach even was contacted), Notre Dame officials concluded their search for a replacement for Tyrone Willingham as head football coach Saturday night by 	1
You don #39;t use a yardstick to measure grit ATHENS, Greece  Grit is now available in an economy size. It can be found in Carly Patterson, and in spades. 	1
Dostanic off to winning start at Red Star Serbia and Montenegro champions Red Star Belgrade beat city rivals Cukaricki 1-0 on Saturday to give new manager Ratko Dostanic his first taste of success on his debut.	1
King #39;s heavy-handed grip ripe for KO The notable 18th century pamphleteers remarks addressed the obstacles faced by American colonists seeking to wrest control of their destinies from George III, but in 2004 his words could easily be applied to anyone seeking to wrest control of the 	1
Nothing funny about silly money Among the many unique things proponents of professional golf like to point out is that the athletes who play the game for pay are different than those who toil in other sports because golf has no guaranteed contracts.	1
Mistakes cost Dallas dearly Mistakes will drive a coach nuts. Mistakes are something Dallas coach Bill Parcells loathes. Mistakes are what put an end to the Cowboys #39; chances of winning the season opener at Minnesota on Sunday.	1
Yorke staying at Birmingham City Football Club Doubts had arisen over Yorkes future at St Andrews following the racial abuse he suffered at the hands of two Blackburn Rovers fans at Ewood Park over the weekend.	1
No. 13 Mich. St. Tops Santa Clara, 81-59 (AP) AP - Kelli Roehrig had 23 points and 12 rebounds to lead No. 13 Michigan State to an 81-59 victory over Santa Clara on Saturday in the semifinals of the Rainbow Wahine Classic.	1
Wall Street Fears an Undecided Election  NEW YORK (Reuters) - The doubts, the uncertainty, the  mud-slinging that have kept investors indecisive all year are  set to end one week from Tuesday when U.S. voters go to the  polls.	2
Car Talk: Fire hazard on Honda CR-V is real Dear Tom and Ray: I was pretty freaked out recently to learn that more than 20 2003-04 Honda CR-Vs had caught fire after their first oil change.	2
Trump offered \$US400m for casino stake An internet casino operator said it is offering Donald Trump \$US400 million (\$561.25 million) for a stake in his ailing casino company.	2
Spokane Diocese in bankruptcy court The Roman Catholic Diocese of Spokane filed for bankruptcy protection yesterday, saying it did not have the money to cover lawsuits filed by alleged victims of clergy abuse.	2
Brokerage unit saps H amp;R Block but will it be sold? A day after H amp;R Block Inc. (HRB.N: Quote, Profile, Research) reported its first-quarter loss some analysts wondered if the largest US tax preparation firm would consider selling its brokerage business.	2
Calpers president voted out Sean Harrigan was ousted as president of the \$177 billion California Public Employees #39; Retirement System (Calpers). In a 3-2 vote in San Francisco, the California state personnel board pulled Harrigan from Calpers where he had served for five years.	2
Specter of inflation, led by gasoline, rising again WASHINGTON - Consumer prices in October posted their biggest increase in five months, pinching people #39;s pocketbooks at the gasoline pump and at the grocery store.	2
US 30-, 15-year mortgage rates slip in latest week Interest rates on US 30- and 15-year mortgages fell in the latest week amid signs that inflation is being held in check, leaving consumers more cash to spend on other items such as purchasing a home, mortgage finance 	2
Sony Prepares For PSP Launch Japan is preparing for the long-awaited launch of Sony #39;s answer to the Nintendo DS, the PSP. The target for the PSP launch is this coming Sunday.	3
-Posted by dan.farber  10:50 am (PDT) Former Microsoft senior vice president Brad Silverberg and some ex-BEA executives are teaming up to launch an open-source company that aims to become the Dell of the softwareindustry.	3
AT amp;T looks into closing Windows com October 5, 2004, 2:09 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.	3
Sybase upgrades PowerBuilder, plots RFID move Sybase Inc. released a new version of its application development tool on Monday, called PowerBuilder 10, and outlined plans for an upgrade to its database software, Adaptive Server Enterprise, which will go into beta at the end of this month and is due for release next year.	3
IBM unveils Linux Power servers IBM introduced on Monday its inexpensive OpenPower line of servers based on Power5 microprocessors and the Linux operating system.	3
Evil Searches MSN #39;s beta search tool has been out for a week and has already created a controversy with a search for  quot;more evil than Satan quot; throwing up Google #39;s home page as its first match.	3
Electronic Eye Devised to Help Blind Cross Roads An  quot;electronic eye quot; that can be fitted to a pair of glasses could help the blind cross roads more safely, scientists said on Friday.	3
Half-Life 2 out in November Vivendi has announced that Half-Life 2, the sequel to one of the most popular PC titles ever, will be released on November 16. The original game was released back in 1998 and earned more than 50 game-of-the-year awards.	3
