sentence	label
anyone who suffers through this film deserves , at the very least , a big box of consolation candy .	0
horrible .	0
a markedly inactive film , city is conversational bordering on confessional .	0
given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors ' workshop that it is .	0
it 's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland .	0
the only thing `` swept away '' is the one hour and thirty-three minutes spent watching this waste of time .	0
with the cheesiest monsters this side of a horror spoof , which they is n't , it is more likely to induce sleep than fright .	0
an awful snooze .	0
a movie like the guys is why film criticism can be considered work .	1
although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .	1
has all the values of a straight-to-video movie , but because it has a bigger-name cast , it gets a full theatrical release .	1
could this be the first major studio production shot on video tape instead of film ?	1
outside of burger 's desire to make some kind of film , it 's really unclear why this project was undertaken	1
return to never land is much more p.c. than the original version -lrb- no more racist portraits of indians , for instance -rrb- , but the excitement is missing .	1
if you saw benigni 's pinocchio at a public park , you 'd grab your kids and run and then probably call the police .	1
pretty much sucks , but has a funny moment or two .	1
but his showboating wise-cracker stock persona sure is getting old .	2
viewed as a comedy , a romance , a fairy tale , or a drama , there 's nothing remotely triumphant about this motion picture .	2
i prefer to think of it as `` pootie tang with a budget . ''	2
the characters are interesting and the relationship between yosuke and saeko is worth watching as it develops , but there 's not enough to the story to fill two hours .	2
the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects .	2
snipes relies too much on a scorchingly plotted dramatic scenario for its own good .	2
when you resurrect a dead man , hard copy should come a-knocking , no ?	2
if mr. zhang 's subject matter is , to some degree at least , quintessentially american , his approach to storytelling might be called iranian .	2
oddly , the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny .	3
does an impressive job of relating the complicated history of the war and of filling in the background .	3
if you can swallow its absurdities and crudities lagaan really is enormously good fun .	3
a reasonably entertaining sequel to 1994 's surprise family hit that may strain adult credibility .	3
nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin .	3
it 's stylishly directed with verve ...	3
the beauty of alexander payne 's ode to the everyman is in the details .	3
changing lanes tries for more .	3
it 's sweet , funny , charming , and completely delightful .	4
it 's been done before but never so vividly or with so much passion .	4
brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .	4
the asylum material is gripping , as are the scenes of jia with his family .	4
really quite funny .	4
the cast is top-notch and i predict there will be plenty of female audience members drooling over michael idemoto as michael .	4
matthew lillard is born to play shaggy !	4
an intelligently made -lrb- and beautifully edited -rrb- picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .	4
