sentence	label
it 's a stale , overused cocktail using the same olives since 1962 as garnish .	0
... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride .	0
the performances are so overstated , the effect comes off as self-parody .	0
staggeringly dreadful romance .	0
by the time you reach the finale , you 're likely wondering why you 've been watching all this strutting and posturing .	0
most of the storylines feel like time fillers between surf shots .	0
an incoherent jumble of a film that 's rarely as entertaining as it could have been .	0
it would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire .	0
not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches .	1
is n't as sharp as the original ... despite some visual virtues , ` blade ii ' just does n't cut it .	1
tv skit-com material fervently deposited on the big screen .	1
... a rather bland affair .	1
it 's in the action scenes that things fall apart .	1
the characters never change .	1
the material and the production itself are little more than routine .	1
-lrb- janey -rrb- forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies .	1
the whole affair is as predictable as can be .	2
the story is virtually impossible to follow here , but there 's a certain style and wit to the dialogue .	2
the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies ... but the film suffers from its own difficulties .	2
these two are generating about as much chemistry as an iraqi factory poised to receive a un inspector .	2
certainly .	2
on a certain base level , blue crush delivers what it promises , just not well enough to recommend it .	2
the most remarkable -lrb- and frustrating -rrb- thing about world traveler , which opens today in manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank .	2
if you 're really renting this you 're not interested in discretion in your entertainment choices , you 're interested in anne geddes , john grisham , and thomas kincaid .	2
i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that .	3
as action-adventure , this space-based homage to robert louis stevenson 's treasure island fires on all plasma conduits .	3
best enjoyed as a work of fiction inspired by real-life events .	3
a captivatingly quirky hybrid of character portrait , romantic comedy and beat-the-clock thriller .	3
a film of delicate interpersonal dances .	3
its almost too-spectacular coastal setting distracts slightly from an eccentric and good-naturedly aimless story .	3
i like that smith , he 's not making fun of these people , he 's not laughing at them .	3
there are some movies that hit you from the first scene and you know it 's going to be a trip .	3
surprisingly powerful and universal .	4
as a director , paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip .	4
at 78 minutes it just zings along with vibrance and warmth .	4
the most amazing super-sized dosage of goofball stunts any `` jackass '' fan could want .	4
best of all is garcia , who perfectly portrays the desperation of a very insecure man .	4
throws in enough clever and unexpected twists to make the formula feel fresh .	4
leigh is one of the rare directors who feels acting is the heart and soul of cinema .	4
brash , intelligent and erotically perplexing , haneke 's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .	4
