sentence	label
Beware Sonora Quest billing department! I do not use this word lightly, but I can safely say that I HATE Sonora Quest. I tried to use their online system to pay a bill for myself and one for my child. Their system somehow ran the charge though FIFTEEN times, maxing out our HSA card, and still not paying the bill. After countless phone conversations with them and our HSA card company, it was determined that our HSA company should send them a check, which they did. I called back to ensure that they received the check, and they told me they did. That was in December. Then yesterday (this is now May) I got a notice from a Debt Collection company for $3.53. I called Sonora Quest, and after digging through our account, turns out they failed to apply the $3.53 to my son's bill because my HSA company did not put two Accession numbers on the check! They refunded our card $3.53, then according to them sent us SIX notices for that amount, but we haven't received even one thing (I flat out called them liars), and sent it to Collections. The woman on the phone tried to blame me for not getting my HSA company to put two accession numbers on the check, blame the HSA company for not putting two accession numbers, ludicrous!!! I stayed on the phone until I got her to accept accountability and apologize. A good company recognizes when they make a mistake, accepts accountability and apologizes. They don't try to blame everyone else. Ultimately she admitted that their billing department should have cross referenced our accounts to see if the $3.53 was part of our charges. Ya think??????	0
Wow with so many people working here you would think that it would be easy to get service. But think again!\n\nI recently went in to purchase a small but $100 item, and obviously me looking young and asking for help on a small dollar item (small compared to the over priced furniture) didn't warrant any attention. \n\nI asked for help and one salesman said he would find someone to help me, so I take it they are limited to what items they can sell or get commission on. After he said this I watched him not tell a sole that I needed help and then never came back. So next another salesman in front of me started talking with another salesmen's client about gambling, and when I said excuse me (when he stopped chatting) he made eye contact, then walked away...again probably not his dept., but wow not even acknowledge me.  \n\nLastly there were 3 salesmen in the dept I needed help with, they were with clients, all within 10 feet of me, and not one of them said they eventually would help me, or even make eye contact.\n\nSo I left after 20 minutes, I do not believe in having to fight to give anyone business.	0
"Super bad service!!!!! We got 7, when me and my friend come in, they ask us to sit down first. I told them rest of my friend will arrived in 20 minutes. They said it's totally fine and ask us to sit down and wait. However, after 5 minutes, when there was more customers came in, they ask us to leave our table and let other customers to sit down first (in a really bass manner)! I said I had informed you that my friend would arrived in 15 minutes. How come they ask customers to get up and leave the table once they assign for the table already! Main point is we have order some appetizer but not just sitting there and holding their table!!! So does it mean that they just want to kick us out!? If they want to earn lots of \""money\"" they should just change their restaurant to fast food restaurant not providing service! SUPER SUPER SUPER BAD SERVICE! NOT COMING BACK AGAIN!"	0
Went in for a haircut. Nice place. Multiple barber chairs. 1 barber. He seemed irritate that I showed up at 2pm on a Monday. Told me I MUST have an appointment to be seen, which wouldn't be for several hours.  I won't be visiting that place again.	0
I just received my third HTC phone from Verizon.  The first one (new, supposedly) quit in about two weeks, the second one lasted about 4 months and wasn't even programmed to talk to cell towers., I had to do myself while a rep walked me through this very technical procedure. As for third phone, I called a rep and they directed me to a store, so I went to this store.  The sales rep, an older man, was very patronizing, and said he would order replacement which I would receive the next day. That did not happen and when I called Verizon, I found that he had never placed the order. The order was placed with the Verizon phone rep and did get today.  I pleaded with them to be able to change to a different brand, but was told that couldn't happen. The store manager was very rude when I tried to explain re the phone not being ordered and his attitude made me realize just how little individual customers mean to Corporate America.  Anyway, here I am on my third phone in six months.  Wonder how long this one will last?	0
"Basically the negatives from other reviews is true. Customer service is pretty bad. The menu is not complete and there are no photos, so it's difficult to order if you're unfamiliar with Japanese food. Yes, I had to walk all over and look at the other items posted on the wall with photos--felt like I was intruding on other patrons at their tables but.....\nYou could say that the price is pretty cheap. Maybe I didn't know how or what to order, but the food was no big deal. The honey toast dessert is no big deal either. Yes, there are young waitresses there, like the other reviewer mentioned. If you've got \""yellow fever\"" you'll probably like the waitresses and their poor customer service skills."	0
"This review is only for the Coronado Caf\u00e9 in the South Point Hotel which offers around-the -clock dining. For some time the restaurant has been promoting its $12.95 prime rib dinner as a \""House Special\"".\n\nThis was hands down the WORST prime rib I have ever had. We came here on the recommendation of Anthony Curtis' Las Vegas Advisor website where it was described as a \""the big slab prime rib\"". That was hardly a fitting description. The slice of prime rib I received was cut in a wedge shape. The wide edge was about  1/2\"" thick and the opposite edge tapered down to zero. Nearly half of that was fat and gristle. What remained was simply flavorless. It came with a baked potato which was served lukewarm. The salad and rolls were okay but rather ordinary. Service was slow and we waited a very long time just to get menus before we could even order."	0
My husband made an appointment for me with Jason in service to have one wheel bearing changed. When he made the appointment in person, Jason told him the diagnostics would be $120 and that would be applied to repairs. When I took my car in a few days later, Jason told me it would be $180 for diagnostics. I was unaware of what Jason had told my husband, so I said ok.\n\nWhen they called me to confirm that the only thing that I needed done was 1 new wheel bearing, I was told it would be $810. Now, I might not know much about cars, but it sounded high to me! I put my husband on the phone and suddenly my bill was $540?! \n\nYou cannot trust these guys at all! Just because I am a woman they just thought they could lie to me and I bet they were laughing behind my back and thought they would jack me over! Even the $540 was very questionable and Jason initially tried to tell my husband that labor would be 4.5 hours!	0
"5 stars for the food \n0 for the service!!!!  (and if there was anything below 0, that would be it!) \n\nI saw the famous Scarpetta spaghetti on Food Network's \""The Best Thing I Ever Ate\"" and since that episode, I have been obsessed with going to Scarpetta. So excited that one opened up in Beverly Hills last October! However, I've been too busy to make the drive out there. \n\nI was in Vegas for 1 night on April 1st and while wandering around The Cosmpolitan Hotel, saw Scarpetta! Super excited! Made reservations for 8PM. Arrived on time and was seated promptly. Then waited, waited and waited! Really, 10 minutes before our waitress even came by our table (and empty seats all around us at this time)! Mind you, we had a 10PM show so I kept looking at the time... She took our drink order then returned 15 minutes later with our drinks!!! So almost 8:30 and have not even placed our order. She says she'll be \""right back\"" and another 10 minutes.... Ahh, if it weren't for that spaghetti, we would have walked out! So 35 minutes after we arrived, she takes our order. \n\nSpaghetti for me and braised short ribs of beef for my husband. OMG.. our food arrived at out table at 9:30! Ate fast (because we had tickets to a show at 10). BTW, the food was amazing!!!! \n\nHad to ask another waiter to find our waitress so we can get the check. She came back to our table at 9:50 (without the check of course) and I explained again we had a 10PM show (which we ended up being late for) and needed to get out of there! \n\nSo the food was as good as I thought it woud be but the service (or lack of) ruined my first Scarpetta experience :("	1
Fantastic beer selection and decent food. The BBQ pulled pork is always a favorite. Two thumbs up for the catfish sandwich and the 1/2 lb. burger, but don't order the chicken chili - gross! The good food made up for the terrible service. Our waiter was stressed out because they were understaffed during the rush before the Men's basketball game. I kinda felt bad for his situation, but he was very unprofessional and just plain rude. We love the roof-top terrace in the summer, so we might be back in when it's warmer.	1
