sentence	label
no quarter 	0
create a ruffle in what is already an erratic career 	0
if you believe that the shocking conclusion is too much of a plunge or 	0
are totally estranged from reality . 	0
if you 're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix 	0
an ungainly movie , 	0
acting like an 8-year-old channeling roberto benigni 	0
the lousy john q 	0
fiend 	0
swims in mediocrity , sticking its head up for a breath of fresh air now and then . 	0
philosophically , intellectually and logistically a mess . 	0
the tiresome rant 	0
succeeded only in making me groggy 	0
did no one on the set have a sense of humor , or 	0
disposible 	0
you feel guilty about it 	0
what 's missing in murder by numbers 	0
unambitious 	0
this loser 	0
is hardly the most original fantasy film ever made 	0
bad imitation 	0
even as the hero of the story rediscovers his passion in life , the mood remains oddly detached . 	0
repulse 	0
never takes hold . 	0
to the civilized mind , a movie like ballistic : ecks vs. sever is more of an ordeal than an amusement . 	0
scooby-doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick . 	0
overwrought comedy/drama 	0
spreads itself too thin , 	0
extremely bad . 	0
rather unbelievable 	0
tries to cram too many ingredients into one small pot 	0
nobody in the viewing audience cares 	0
feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series . 	0
an autopilot hollywood concoction lacking in imagination and authentic christmas spirit 	0
the action here is unusually tame , the characters are too simplistic to maintain interest , 	0
as mindless 	0
that asks you to not only suspend your disbelief but your intelligence as well 	0
feel my eyelids ... getting ... very 	0
the dramatic scenes are frequently unintentionally funny , 	0
is not even half the interest . 	0
a battle between bug-eye theater and dead-eye 	0
a particularly joyless , and exceedingly dull , period coming-of-age tale . 	0
a clichéd and shallow cautionary tale 	0
gets bogged down by an overly sillified plot and stop-and-start pacing . 	0
unlikable , uninteresting , unfunny , and completely , 	0
, the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series . 	0
discloses almost nothing 	0
a mindless action movie 	0
not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest . 	0
is a mess from start to finish . 	0
been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
schmucks 	0
if you can push on through the slow spots 	0
with a lot of static set ups , not much camera movement , and most of the scenes 	0
it would be rendered tedious by avary 's failure to construct a story with even a trace of dramatic interest . 	0
utterly incompetent conclusion 	0
botched 	0
that crawls along at a snail 's pace 	0
is about as humorous as watching your favorite pet get buried alive 	0
less-than-thrilling 	0
are brazen enough to attempt to pass this stinker off as a scary movie 	0
its weaknesses 	0
traps audiences in a series of relentlessly nasty situations 	0
people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
a high enough level 	1
spiffy bluescreen technique 	1
more precious than perspicacious 	1
willingness to explore its principal characters with honesty , insight and humor 	1
is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love . 	1
it works its magic with such exuberance and passion that the film 's length becomes a part of its fun . 	1
one decent performance 	1
charlotte sometimes is a brilliant movie . 	1
aimed mainly at little kids but with plenty of entertainment value 	1
than spiffy bluescreen technique and stylish weaponry 	1
this is one of mr. chabrol 's subtlest works , but also one of his most uncanny . 	1
suspense , intriguing characters and bizarre bank robberies , 	1
understated performances of ( jack nicholson 's ) career . 	1
demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon 	1
in that sense is a movie that deserves recommendation 	1
there will be plenty of female audience members drooling over michael idemoto as michael 	1
the movie is well crafted , and well executed . 	1
coming close to bowling you over 	1
that there 's a casual intelligence that permeates the script 	1
an incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief 	1
that lifts blue crush into one of the summer 's most pleasurable movies 	1
sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny 	1
definitely 	1
deals with hot-button issues in a comedic context 	1
an equally assured narrative coinage 	1
when are bears bears and 	1
there 's the inimitable diaz , holding it all together . 	1
a smart , funny look 	1
devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and 	1
works - mostly due to its superior cast of characters . 	1
full advantage 	1
roussillon providing comic relief 	1
tackled a meaty subject and 	1
captain 	1
seems to have recharged him . 	1
is that secret ballot is a comedy , both gentle and biting 	1
, it rises in its courageousness , and comedic employment . 	1
appreciates the art and reveals a music scene that transcends culture and race 	1
mr. deeds is , as comedy goes , very silly -- 	1
the director 's experiment is a successful one . 	1
worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham 	1
impressive and highly entertaining 	1
neil burger 's impressive fake documentary 	1
genuine love story 	1
sad but endearing characters 	1
great one 	1
very compelling , 	1
of the dry humor that first made audiences on both sides of the atlantic love him 	1
a lot of laughs in this simple , sweet and romantic comedy 	1
life 	1
it also will win you over , in a big way 	1
the chateau has one very funny joke and a few other decent ones 	1
the charming result 	1
most daring , 	1
the stunt work is top-notch ; the dialogue and drama often food-spittingly funny . 	1
joy 	1
the odd enjoyably chewy lump 	1
is gripping , as are the scenes of jia with his family 	1
the precision of the insurance actuary 	1
made swimfan anyway 	1
so appealing about the characters 	1
poignant and moving 	1
lively and engaging examination 	1
some worthwhile themes 	1
