sentence	label
troubled and 	0
the movie is a mess from start to finish . 	0
the dead ( water ) weight of the other 	0
wears 	0
have pulled off four similar kidnappings before 	0
no means a slam-dunk and 	0
of their first full flush of testosterone 	0
dull , a road-trip movie that 's surprisingly short of both adventure and song 	0
, it is worth searching out . 	1
reassures us that he will once again be an honest and loving one 	1
have tremendous chemistry 	1
had much science 	1
a great team 	1
there 's ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin . 	1
candy-coat with pat storylines , precious circumstances and beautiful stars 	1
brian tufano 's handsome widescreen photography and paul grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special . 	1
