sentence	label
be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows 	0
one eventually resents having to inhale this gutter romancer 's secondhand material 	0
of the word -- mindless , lifeless , meandering , loud , painful , obnoxious 	0
a pointless , meandering celebration 	0
is a subzero version of monsters , inc. , 	0
hitting the audience over the head with a moral 	0
lazy exercise 	0
work more than it probably should 	0
that 's both charming and well acted 	1
a huge box-office hit in korea , shiri is a must for genre fans . 	1
a headline-fresh thriller 	1
see scratch for a lesson in scratching , but , most of all , see it for the passion . 	1
as in the songs translate well to film 	1
finesse 	1
piercingly affecting ... 	1
occasionally fun enough 	1
