sentence	label
that crawls along at a snail 's pace 	0
not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest . 	0
an autopilot hollywood concoction lacking in imagination and authentic christmas spirit 	0
nobody in the viewing audience cares 	0
, the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series . 	0
is hardly the most original fantasy film ever made 	0
no quarter 	0
create a ruffle in what is already an erratic career 	0
repulse 	0
scooby-doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick . 	0
what 's missing in murder by numbers 	0
with a lot of static set ups , not much camera movement , and most of the scenes 	0
traps audiences in a series of relentlessly nasty situations 	0
an ungainly movie , 	0
botched 	0
feel my eyelids ... getting ... very 	0
tries to cram too many ingredients into one small pot 	0
did no one on the set have a sense of humor , or 	0
is about as humorous as watching your favorite pet get buried alive 	0
the action here is unusually tame , the characters are too simplistic to maintain interest , 	0
is not even half the interest . 	0
spreads itself too thin , 	0
are brazen enough to attempt to pass this stinker off as a scary movie 	0
this loser 	0
a mindless action movie 	0
fiend 	0
a battle between bug-eye theater and dead-eye 	0
is a mess from start to finish . 	0
extremely bad . 	0
its weaknesses 	0
been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
as mindless 	0
tackled a meaty subject and 	1
that there 's a casual intelligence that permeates the script 	1
full advantage 	1
is that secret ballot is a comedy , both gentle and biting 	1
there 's the inimitable diaz , holding it all together . 	1
joy 	1
charlotte sometimes is a brilliant movie . 	1
the precision of the insurance actuary 	1
great one 	1
than spiffy bluescreen technique and stylish weaponry 	1
most daring , 	1
of the dry humor that first made audiences on both sides of the atlantic love him 	1
devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and 	1
genuine love story 	1
sad but endearing characters 	1
one decent performance 	1
definitely 	1
an equally assured narrative coinage 	1
coming close to bowling you over 	1
this is one of mr. chabrol 's subtlest works , but also one of his most uncanny . 	1
roussillon providing comic relief 	1
aimed mainly at little kids but with plenty of entertainment value 	1
impressive and highly entertaining 	1
the odd enjoyably chewy lump 	1
life 	1
the chateau has one very funny joke and a few other decent ones 	1
spiffy bluescreen technique 	1
sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny 	1
poignant and moving 	1
the movie is well crafted , and well executed . 	1
is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love . 	1
understated performances of ( jack nicholson 's ) career . 	1
